Sample	2-Aminoethylphosphonate-Degradation	Activation-Inactivation-Interconversion	All-Trans-Farnesyl-PP-Biosynthesis	Biosynthesis	Citrulline-Biosynthesis	Degradation	Detoxification	Energy-Metabolism	Fermentation	Macromolecule-Modification	Metabolic-Clusters	Photosynthesis	Respiration	Super-Pathways
SRR5936201	9.0	224.0	13.0	17162.89983253461	12.75	5860.858838383836	84.83333333333334	681.9298701298701	501.49123376623373	4.0	72.83333333333334	60.30952380952381	135.77777777777777	50.30555555555556
SRR5936204	8.0	180.66666666666663	10.5	13781.134684759683	8.8	4740.117177267176	59.333333333333336	546.8757575757575	393.7989177489178	4.0	53.0	54.95238095238095	114.11111111111111	41.75
SRR5936207	9.166666666666666	195.91666666666669	9.5	16159.86918622313	10.0	6959.947582972582	118.66666666666666	699.095238095238	545.5056130144367	0.0	102.72222222222223	74.78333333333333	197.0666666666667	53.75
SRR5936208	3.5	80.0	3.0	6492.861099899413	4.2	2555.791558441556	50.25	285.19794372294376	232.12253824606765	2.0	33.16666666666667	21.791666666666668	74.2	23.375
SRR5936212	13.5	227.66666666666669	14.5	18467.9045058384	8.6	6428.88253968254	95.5	684.4183261183261	467.71488095238095	5.0	62.16666666666666	54.225	149.83333333333331	55.75
SRR5936213	12.0	208.66666666666666	9.5	16741.930583305577	8.2	5671.213511488509	67.5	560.6665945165946	416.6272727272727	4.0	54.55555555555556	64.95	124.22222222222221	50.125
SRR5936218	9.5	135.0	7.5	10301.401741472311	4.2	4037.220951270952	79.5	375.8069264069263	294.25151515151515	3.0	39.44444444444444	35.44285714285714	121.77777777777777	39.52777777777778
SRR5936219	6.0	89.0	5.5	7031.711446886447	3.5	2503.279761904762	29.5	232.9854978354978	174.19886363636365	3.0	16.77777777777778	35.166666666666664	55.00000000000001	22.125
SRR5936222	10.0	201.08333333333331	9.5	16713.466192141186	11.75	7407.565997890996	144.25	738.052453102453	617.2211996336997	0.0	111.22222222222223	36.46666666666667	237.63333333333333	59.625
SRR5936223	4.5	112.0	6.0	8116.176645989033	9.333333333333334	3215.20634920635	51.0	355.96450216450216	263.429767291532	0.0	56.5	23.014285714285716	156.4	29.625
SRR5936229	11.0	168.33333333333331	11.0	12275.372442680775	12.0	3801.0531746031743	44.0	423.08787878787876	358.1867424242424	2.0	47.666666666666664	51.6	80.66666666666666	34.14285714285714
SRR5936231	10.0	266.66666666666663	20.5	22859.304966651714	15.0	7510.882215007215	118.0	882.7773809523809	680.5863095238095	3.0	99.0	79.9	164.36666666666667	64.0
SRR5946608	11.5	230.66666666666666	13.5	17509.754562828475	9.6	6075.763997113998	53.333333333333336	653.8230158730157	498.2773268398269	3.0	60.388888888888886	74.5	170.55555555555554	51.25
SRR5946609	12.0	215.66666666666666	12.5	17666.85054260667	10.0	6403.1617521367525	78.66666666666666	688.1186147186146	471.87380952380954	5.0	56.61111111111112	59.10714285714286	146.11111111111111	52.375
SRR5946612	11.5	187.99999999999997	10.0	15524.513907837227	9.4	5467.460864135865	80.66666666666666	609.5453463203462	416.7809523809524	4.0	53.388888888888886	43.19166666666666	127.26666666666667	47.875
SRR5946617	7.0	133.33333333333331	5.5	8521.992173614008	5.5	3545.0330808080816	36.0	318.52665945165944	247.85833333333335	2.0	34.388888888888886	24.041666666666668	86.4	28.375
SRR5946619	6.833333333333333	92.99999999999999	3.5	8027.965499584697	3.8	3120.383835608836	54.25	309.1601731601731	210.72628205128206	3.0	38.55555555555556	20.491666666666667	88.76666666666665	27.75
SRR5946620	11.5	119.66666666666667	6.5	10130.364491661638	5.5	3611.5231296481306	45.66666666666667	347.8457792207792	252.32727272727274	5.0	30.77777777777778	41.7	83.25	34.01190476190476
SRR5946623	15.0	196.66666666666666	11.5	17305.08132664437	8.6	5579.269913419913	127.0	616.4572510822512	442.11309523809524	4.0	51.61111111111112	56.55714285714285	165.55555555555554	52.5
SRR5946624	2.0	42.33333333333333	2.5	2797.4581504797147	3.0	1090.7547619047618	10.5	102.95277777777775	71.82965367965369	1.0	10.777777777777779	12.416666666666668	18.875	11.816666666666666
SRR5946625	10.5	218.33333333333331	13.0	17394.61458427395	9.6	5916.327489177487	66.83333333333333	672.3736291486293	490.962932900433	4.0	66.66666666666666	61.87142857142857	114.55555555555556	52.125
SRR5946627	11.5	138.33333333333331	7.0	10685.018650793647	4.6	4024.1869047619048	42.5	404.6608225108225	261.3193181818182	4.0	31.05555555555556	33.6	73.0	30.875
SRR5946628	9.0	190.66666666666666	12.0	14369.646825396818	8.0	4833.104148629151	51.5	486.1480158730158	418.4458874458875	4.0	56.0	56.37142857142857	107.44444444444444	38.125
SRR5946630	13.833333333333332	194.33333333333334	12.0	15804.64504117034	11.0	5671.178751803754	60.0	631.128715728716	594.1130736910148	2.0	78.5	55.208333333333336	159.3	54.25
SRR5946632	5.5	134.0	8.5	11397.757570207576	8.75	3574.455303030303	52.0	403.1881313131313	278.7587121212121	3.0	40.83333333333333	41.77142857142857	79.77777777777777	34.07142857142857
SRR5946640	6.5	138.33333333333337	9.0	11571.546685272071	7.2	3786.4901154401173	53.25	428.4258297258297	323.0571428571429	2.0	47.94444444444444	33.33333333333333	104.43333333333334	36.0
SRR5946644	12.5	193.33333333333334	9.5	15379.394389114628	7.8	5406.088961038964	67.5	658.5101370851372	391.89053030303023	4.0	52.44444444444444	62.199999999999996	121.66666666666666	49.125
SRR5946645	4.5	184.66666666666669	9.5	15074.538319530713	7.8	5005.268101343103	72.5	496.9081890331893	397.03896103896096	4.0	48.72222222222222	51.607142857142854	96.88888888888889	41.22222222222222
SRR5946648	4.5	99.33333333333334	4.5	7384.239228960998	3.25	2722.5080586080576	63.0	242.9537518037518	165.53939393939393	1.0	25.11111111111111	30.766666666666666	73.55555555555556	26.25
SRR5946650	5.833333333333333	95.08333333333334	4.5	9754.48314156604	9.333333333333334	4040.832900432899	79.25	406.64592352092353	318.65686274509807	0.0	66.05555555555556	36.125	173.0	33.25
SRR5946651	10.5	156.99999999999997	9.0	12597.483888333885	7.8	4273.124783549783	64.83333333333333	511.6420274170274	352.42234848484856	3.0	53.72222222222222	57.7	96.55555555555554	39.125
SRR5946652	12.5	215.0	10.0	15841.366806261367	9.2	6066.082142857143	66.0	621.6853535353537	481.21577246283135	6.0	61.333333333333336	49.5	135.96666666666667	52.75
SRR5946657	14.5	160.66666666666666	6.5	12496.520146520146	5.0	4772.31626984127	41.66666666666667	415.9196608946609	334.1742424242424	5.0	39.66666666666667	41.4	93.33333333333331	36.0
SRR5946659	4.333333333333333	144.66666666666669	9.0	10721.660497597148	8.2	4401.681457431454	73.5	435.086507936508	430.13771816418875	3.0	46.22222222222222	35.69166666666667	122.83333333333334	41.125
SRR5946660	8.0	217.66666666666669	10.5	17681.920909645916	8.75	5741.355483405485	83.66666666666666	579.1183982683982	484.0310606060606	4.0	55.61111111111112	68.1	120.55555555555556	50.125
SRR5946662	5.166666666666667	59.5	4.0	6627.402529111996	4.333333333333333	2752.782814407816	51.75	288.6772727272728	204.64038461538462	0.0	50.72222222222222	18.5	126.23333333333333	29.357142857142858
SRR5946664	3.5	86.66666666666667	5.5	7541.691733198004	0.0	2299.4373015873016	27.5	253.61616161616158	256.58137254901965	0.0	29.944444444444443	27.452380952380953	55.111111111111114	23.595238095238095
SRR5946666	9.5	121.66666666666666	6.0	10970.33172383172	5.8	3911.8751443001447	51.166666666666664	359.96735209235203	326.67353896103896	3.0	43.27777777777778	34.64285714285714	82.33333333333333	29.875
SRR5946668	8.333333333333332	189.66666666666669	15.5	15783.684272160595	16.666666666666668	5278.055916305915	98.33333333333333	570.7905844155845	546.5814695108813	0.0	76.38888888888889	59.54166666666667	140.03333333333333	43.625
SRR5946670	6.5	216.66666666666666	16.5	16945.86358363858	14.75	5722.252020202022	59.333333333333336	682.3243145743146	570.4642857142858	2.0	73.88888888888889	74.82142857142857	133.22222222222223	48.0
SRR5946671	5.0	177.99999999999997	9.0	14029.146825396825	9.0	4456.755158730159	56.5	534.9983766233767	374.94420995671	3.0	49.44444444444444	51.75714285714286	91.66666666666667	47.0
SRR5946672	9.666666666666668	167.66666666666663	9.5	13177.713120213122	5.4	5089.496428571428	99.16666666666667	486.42543290043284	336.34579831932774	4.0	46.5	45.39285714285714	115.22222222222223	41.0
SRR5946673	5.0	81.33333333333334	4.0	6785.547973800479	3.0	2689.2750000000015	58.0	277.5718253968254	235.17083333333335	1.0	32.111111111111114	20.166666666666668	68.3	23.25
SRR5946674	10.5	126.33333333333333	7.5	10493.279420700066	4.4	3856.7115107115123	35.0	394.34123376623376	240.7681818181818	3.0	30.666666666666668	35.35	70.55555555555554	30.375
SRR5946675	12.5	207.33333333333331	12.0	16765.527545000645	8.2	6100.664466089465	96.66666666666666	658.3382395382393	476.6279761904762	6.0	62.11111111111112	48.96666666666666	178.43333333333334	55.375
SRR5946677	9.166666666666666	167.58333333333331	10.0	15191.847924607217	12.333333333333334	5623.314826839827	94.5	621.0039682539683	433.3071644042232	0.0	88.72222222222223	33.625	225.36666666666667	53.75
SRR5946681	10.0	171.66666666666669	10.5	13522.733662472792	6.0	4573.617857142856	60.0	444.7244588744589	336.9142857142857	4.0	43.888888888888886	46.75	106.77777777777779	35.875
SRR5946682	15.0	214.66666666666669	13.0	16552.774030373428	10.4	5387.61424963925	72.83333333333333	678.7756132756132	489.1011904761905	3.0	72.5	55.666666666666664	114.13333333333334	51.0
SRR5946684	12.0	155.33333333333331	7.0	11892.538903125864	6.75	4069.7273809523817	58.0	468.3650072150072	289.94069264069265	3.0	39.77777777777778	40.03571428571429	116.55555555555554	38.5
SRR5946685	12.0	142.66666666666663	6.0	10683.810653235656	4.4	4062.7119047619044	34.83333333333333	343.5253246753247	262.1	4.0	32.72222222222222	32.785714285714285	77.44444444444444	29.125
SRR5946686	4.666666666666667	117.33333333333333	7.0	9810.381289616813	7.25	4000.952333777334	74.58333333333333	414.4706349206349	331.6281593406594	0.0	57.05555555555556	46.19166666666666	111.76666666666665	32.625
SRR5946689	9.5	191.66666666666669	12.5	16025.634980050627	10.6	5433.1724747474755	59.5	598.8196248196248	490.74117965367964	2.0	67.5	62.55714285714286	125.88888888888889	48.0
SRR5946696	4.5	93.0	7.0	6817.059738570609	5.5	2089.182142857143	26.0	253.66060606060609	189.90941558441557	2.0	24.5	27.285714285714285	51.55555555555555	20.607142857142858
SRR5946701	3.0	138.33333333333331	8.0	10431.838003663004	10.25	3594.644841269842	53.5	384.5698773448773	352.8458333333333	2.0	44.72222222222222	39.32142857142857	80.22222222222223	29.5
SRR5946702	6.0	99.0	7.0	8244.181763285025	7.0	2812.203968253968	30.5	258.2732683982684	248.11136363636365	1.0	34.611111111111114	38.35	63.333333333333336	24.5
SRR5946704	9.5	216.66666666666666	13.5	18003.018709068707	13.75	5745.642135642136	64.5	699.2753968253967	543.2826839826839	5.0	69.77777777777777	62.75	142.22222222222223	52.875
SRR5946707	8.0	208.33333333333331	15.0	17612.534748517064	10.2	5800.5095238095255	79.33333333333334	676.7964285714287	496.63030303030297	2.0	68.88888888888889	68.19047619047619	148.55555555555554	50.75
SRR5946708	9.5	215.66666666666669	11.5	16937.455101510623	15.75	5641.4394300144295	83.83333333333334	680.2997474747475	556.178787878788	1.0	80.88888888888889	73.08571428571429	134.77777777777777	51.89285714285714
SRR5946711	8.5	187.33333333333334	11.0	14003.757185360348	15.25	4806.8658008658	45.0	489.91911976911985	453.1646645021645	2.0	55.72222222222222	51.14285714285714	96.11111111111111	39.75
SRR5946712	4.833333333333333	167.66666666666666	9.0	13416.192763548795	11.25	4574.877705627707	74.08333333333333	501.1184454434455	430.6108812755872	2.0	66.55555555555556	47.93333333333334	131.66666666666669	40.25
SRR5946713	9.5	110.66666666666667	6.0	9567.550970165104	6.0	3483.738203463204	70.0	353.7002525252525	283.5397727272727	3.0	34.611111111111114	35.75	122.11111111111111	33.125
SRR5946714	10.5	145.0	8.5	11302.502464202467	8.75	4049.225757575756	91.83333333333333	401.1863275613276	359.42532859297563	4.0	42.77777777777778	34.5	104.13333333333334	38.75
SRR5946716	12.5	158.33333333333334	8.5	12220.179933954934	6.0	4653.6558441558445	39.5	404.582611832612	297.11704545454546	3.0	47.111111111111114	41.4	90.88888888888889	34.875
SRR5946723	7.5	145.33333333333331	8.5	12428.520354645358	6.4	3951.540764790764	59.0	451.71251803751795	357.25822510822513	2.0	46.44444444444444	42.57142857142857	78.44444444444444	34.44444444444444
SRR5946725	11.0	129.66666666666669	5.5	9786.246164946166	7.75	3725.8677128427134	41.5	393.34491341991344	356.68939393939394	2.0	44.388888888888886	47.65	72.44444444444444	28.125
SRR5946730	12.0	265.6666666666667	15.5	20909.015295358644	11.8	7068.299567099566	74.33333333333333	814.1290404040404	562.2948593073593	3.0	80.5	70.9	157.33333333333331	57.125
SRR5946731	8.5	164.66666666666666	11.0	12829.490803640807	6.8	4302.000613275614	59.833333333333336	519.1237012987013	343.3007575757576	3.0	40.66666666666667	39.67857142857143	93.44444444444443	39.125
SRR5946733	4.166666666666667	175.33333333333331	12.0	12825.938339262068	13.333333333333334	4456.032936507938	56.833333333333336	452.1602092352092	430.24075630252105	1.0	62.77777777777778	55.542857142857144	102.11111111111111	37.25
SRR5946735	0.0	55.333333333333336	4.5	4194.019431153642	0.0	1420.374450549451	20.0	132.7049062049062	149.65317460317462	0.0	18.61111111111111	20.3	28.476190476190478	14.666666666666666
SRR5946737	11.0	159.66666666666669	8.0	12759.71517358166	0.0	4590.2488095238095	94.0	409.994696969697	297.6616883116883	5.0	33.33333333333333	36.25	107.33333333333333	38.785714285714285
SRR5946740	10.0	154.0	7.5	12028.273967457671	7.6	4115.4416666666675	53.5	426.1162337662338	362.0992424242424	4.0	43.22222222222222	44.85714285714286	99.1111111111111	38.125
SRR5946746	7.0	159.99999999999997	10.5	12894.332779878345	7.8	4231.838275613276	54.5	487.28062770562764	359.7842532467533	3.0	46.22222222222222	46.25	90.66666666666666	37.25
SRR5946747	17.5	358.66666666666663	22.0	28931.302185183773	15.8	9374.22886002886	101.16666666666666	1170.2994227994227	809.4203463203464	6.0	108.38888888888889	103.1	229.0	87.375
SRR5946748	12.0	179.66666666666669	11.5	14726.92667981302	7.6	5122.5079004329	65.66666666666666	557.8647546897546	340.00416666666666	5.0	44.5	45.291666666666664	112.56666666666666	42.5
SRR5946749	10.0	144.0	6.5	11160.345598845603	4.2	4135.203968253967	40.5	369.2579725829725	250.68371212121212	4.0	32.5	25.75	75.77777777777777	30.857142857142858
SRR5946751	9.0	153.33333333333337	8.5	11605.661384026604	9.5	3901.0146825396823	34.0	383.56605339105346	325.4916125541126	3.0	43.05555555555556	39.5	97.91666666666666	39.07142857142857
SRR5946752	7.5	58.0	3.0	4770.025424259284	4.333333333333333	1542.006132756133	20.0	165.05371572871573	120.62727272727273	2.0	16.72222222222222	16.642857142857142	62.875	21.76190476190476
SRR5946754	12.0	124.66666666666666	5.5	9889.505192030192	3.4	3773.9004578754575	31.0	344.65321067821066	231.1727272727273	5.0	25.11111111111111	25.25	65.88888888888889	29.5
SRR5946755	6.0	44.33333333333333	3.5	3528.4801587301586	0.0	1099.8749999999998	18.666666666666664	119.37099567099567	88.28571428571428	0.0	10.444444444444445	13.533333333333331	23.11111111111111	11.25
SRR5946757	4.5	130.66666666666666	7.5	9675.395004512402	7.5	3005.1480158730155	53.0	340.6781746031745	306.0904761904762	0.0	46.111111111111114	43.39285714285714	166.88888888888889	34.875
SRR5946758	3.5	26.333333333333332	2.0	1594.5396063438122	1.6	620.5309523809524	7.5	67.33358585858585	59.695670995670994	1.0	7.333333333333333	7.416666666666666	20.791666666666664	7.966666666666667
SRR5946760	16.5	314.66666666666663	20.0	26439.11646221876	18.6	8031.147222222217	97.5	1068.9956709956705	772.994751082251	6.0	91.72222222222223	90.58571428571429	191.44444444444446	74.75
SRR5946762	7.5	154.33333333333331	9.5	13551.924944499944	8.0	4349.554509379511	44.66666666666667	449.9295815295815	414.95297619047614	4.0	51.388888888888886	44.464285714285715	138.44444444444446	41.375
SRR5946772	8.0	92.0	5.5	7723.38555979644	4.0	2615.8981601731607	34.666666666666664	322.5392135642136	193.26406926406926	3.0	25.11111111111111	29.57142857142857	59.5	30.75
SRR5946774	9.666666666666666	107.91666666666667	7.5	11098.996725642779	9.0	4726.520446220446	95.75	492.8288239538239	436.8004578754578	0.0	74.05555555555556	40.108333333333334	164.56666666666666	44.125
SRR5946776	15.0	321.66666666666663	17.0	25623.74045206	15.0	8495.599639249642	86.16666666666667	1034.9526334776338	670.0675324675324	6.0	97.11111111111111	91.12857142857143	198.11111111111114	79.875
SRR5946777	12.5	256.66666666666663	12.5	19077.268340234634	13.5	7009.220454545455	65.66666666666667	702.3816738816739	538.9149891774891	5.0	63.388888888888886	75.92857142857143	157.33333333333331	57.25
SRR5946779	7.0	138.66666666666669	9.0	10059.803364389238	7.75	3336.2640692640707	41.166666666666664	344.0613636363637	292.5723484848485	2.0	37.05555555555556	43.30952380952381	78.77777777777777	29.642857142857142
SRR5946780	12.5	264.0	14.0	22136.830900621124	10.6	7077.48189033189	103.5	825.3805555555554	577.2443181818182	4.0	74.0	66.61904761904762	140.44444444444446	61.75
SRR5946787	14.5	225.66666666666669	11.0	17472.38122843339	10.75	6080.717857142858	76.66666666666666	551.5642857142856	443.6734848484848	4.0	56.77777777777778	64.21428571428572	133.66666666666669	51.125
SRR5946788	8.5	184.66666666666669	10.0	14516.795824026922	9.0	5039.623573648573	57.5	567.7572871572872	426.4530303030303	1.0	56.72222222222222	58.45	112.44444444444443	40.125
SRR5946790	6.5	112.33333333333333	6.0	7589.381471306469	6.25	3135.4050865800864	30.0	240.98409090909092	202.89848484848483	2.0	26.5	29.557142857142857	55.88888888888889	23.0
SRR5946791	16.0	311.33333333333326	22.0	26553.336992020322	14.0	7991.706926406927	113.33333333333334	977.8204545454544	702.9617965367964	4.0	87.72222222222223	85.77142857142857	160.88888888888889	77.25
SRR5946797	3.0	27.666666666666668	1.5	2723.728584387914	0.0	1043.6365079365082	18.0	130.06580086580084	99.35128205128204	0.0	18.333333333333336	12.25	58.6	11.821428571428573
SRR5946799	2.0	2.6666666666666665	0.0	304.25108225108227	0.0	86.66666666666666	0.0	5.0	11.333333333333332	0.0	0.0	2.5	5.0	3.0
SRR5946800	19.5	189.66666666666666	10.0	15363.134168126562	9.4	5105.493376068375	75.0	628.4318542568542	435.7987012987013	5.0	56.11111111111112	45.214285714285715	134.0	48.875
SRR5946808	5.0	134.66666666666669	7.5	10306.572466422467	6.75	3660.0805555555553	37.5	387.5285353535353	340.4905303030303	2.0	42.55555555555556	45.650000000000006	83.11111111111111	27.25
SRR5946815	11.0	304.0	16.5	23652.875273880723	13.0	7598.504689754687	91.66666666666667	860.7107142857141	606.1091991341991	6.0	89.72222222222223	83.91428571428571	162.22222222222223	70.375
SRR5946817	17.5	228.66666666666669	16.0	19808.06532091098	10.2	6369.673046398044	74.0	770.4734126984126	530.6151515151515	4.0	63.22222222222222	79.1	131.66666666666669	60.25
SRR5946818	15.5	291.33333333333326	20.5	25011.945469666298	17.4	7583.017784992784	140.33333333333331	945.2150432900432	697.9887445887446	2.0	100.0	101.48571428571428	156.0	67.625
SRR5946821	2.5	88.33333333333333	6.5	7866.411700235226	8.0	2713.9380591630593	53.75	245.51691919191916	286.1256733462615	0.0	40.44444444444444	25.541666666666664	68.83333333333334	22.875
SRR5946822	11.5	138.33333333333331	8.0	11100.864025482606	4.4	4577.2819347319355	79.75	445.17265512265516	364.6916666666667	4.0	48.166666666666664	37.666666666666664	126.86666666666666	41.5
SRR5946825	7.666666666666667	168.33333333333331	7.0	13207.937062333805	6.4	4915.45808080808	45.5	511.95898268398264	347.0836134453781	4.0	46.333333333333336	50.699999999999996	109.66666666666666	37.875
SRR5946826	4.0	55.666666666666664	2.5	4796.058802689966	4.0	1796.8713813963816	33.75	188.29090909090914	138.7166666666667	1.0	25.444444444444443	12.0	54.46666666666667	16.416666666666664
SRR5946828	6.5	92.0	5.5	7488.796214896212	5.2	2389.921275946276	30.0	250.61417748917748	201.60606060606062	2.0	22.72222222222222	36.1	61.375	24.5
SRR5946829	9.5	128.33333333333331	5.5	9754.966636141638	6.5	3595.127886002885	38.0	339.2515512265512	278.125	3.0	28.83333333333333	37.0	104.0	33.375
SRR5946831	5.833333333333333	232.33333333333334	16.0	19019.082663062763	13.0	6862.714862914864	119.75	684.4400432900434	551.3540400775695	3.0	85.55555555555556	63.225	157.5	64.75
SRR5946834	8.0	175.66666666666663	12.0	15197.022528851505	10.4	5145.156673881673	69.0	601.2918470418468	457.91639610389603	2.0	56.55555555555556	51.27142857142857	126.55555555555554	43.875
SRR5946844	11.0	122.0	6.0	9310.934737484738	6.2	3425.0068542568542	34.5	373.2103535353536	282.5412878787879	3.0	39.94444444444444	45.150000000000006	128.375	36.833333333333336
SRR5946845	5.5	77.0	4.5	6339.955097680092	3.4	2170.2666666666664	28.333333333333332	214.5801948051948	172.6469696969697	2.0	23.72222222222222	24.976190476190474	43.125	16.82142857142857
SRR5946846	19.5	289.3333333333333	19.5	23283.69674721563	11.333333333333334	8411.044264069264	128.33333333333331	919.0253968253968	720.842261904762	7.0	96.05555555555556	74.66666666666666	210.16666666666669	69.125
SRR5946847	19.5	335.66666666666663	19.5	26717.400440663616	15.2	9095.565836940837	112.66666666666667	957.6924242424243	689.241829004329	5.0	97.38888888888889	107.35714285714286	178.44444444444446	79.375
SRR5946851	15.0	213.0	12.5	17019.966586674185	8.4	6043.014574314575	75.33333333333334	645.3883477633477	425.14042207792204	5.0	62.27777777777778	60.357142857142854	145.88888888888889	53.25
SRR5946853	4.0	54.166666666666664	3.5	5544.034739594483	4.333333333333333	1961.0703463203472	37.25	208.49137806637808	158.95714285714286	1.0	22.27777777777778	12.058333333333334	63.46666666666666	20.375
SRR5946857	13.5	261.3333333333333	13.0	20317.318531059937	11.2	7283.440584415586	100.0	811.144805194805	552.2392857142858	5.0	69.0	64.4	152.3	58.25
SRR5946861	12.5	200.00000000000003	11.0	16664.00313876944	10.0	5352.271031746031	112.66666666666666	583.0449134199134	436.8931818181818	4.0	58.5	55.035714285714285	145.44444444444446	47.875
SRR5946862	14.0	198.0	13.0	16273.630258879402	10.2	6029.391053391054	92.25	637.9586219336218	608.9358866623572	3.0	83.72222222222223	63.6	194.66666666666669	53.5
SRR5946863	3.5	91.0	3.5	5588.605886631799	9.333333333333334	2055.5245670995673	27.0	211.71681096681098	181.58225108225108	0.0	29.444444444444443	24.116666666666667	68.6	20.25
SRR5946864	7.5	182.16666666666669	10.5	16406.52325728967	13.0	6261.49321789322	108.0	630.7782106782108	466.0061840120663	0.0	94.16666666666666	34.08333333333333	244.7	52.75
SRR5946866	6.5	157.33333333333331	9.0	12148.506842203467	11.25	3953.5705627705624	46.5	455.6927489177489	395.2040945165946	2.0	50.0	48.84285714285714	78.77777777777779	32.5
SRR5946867	19.0	355.3333333333333	23.0	29363.651139909492	18.4	9173.701659451657	119.0	1150.8108946608945	753.0222402597402	7.0	112.55555555555556	106.64285714285714	194.55555555555554	85.375
SRR5946868	7.5	147.0	5.5	11296.143305728092	6.0	3876.9652597402583	47.0	357.4917027417027	307.84696969696967	2.0	35.0	50.300000000000004	76.66666666666666	31.25
SRR5946870	12.5	111.66666666666666	6.5	8467.381050591915	5.8	2721.343398268398	43.16666666666667	317.18207070707064	236.90064935064936	2.0	27.83333333333333	34.75	73.16666666666666	31.25
SRR5946873	12.0	146.33333333333337	7.0	11055.01387967378	4.0	4514.981837606836	42.0	367.3606060606061	278.0333333333333	4.0	42.33333333333333	32.81428571428572	79.44444444444444	33.875
SRR5946874	11.0	118.66666666666667	5.5	8638.684951159954	3.4	3146.7551587301596	33.0	311.5376623376623	229.87954545454545	4.0	21.61111111111111	35.3	59.66666666666667	28.0
SRR5946876	16.5	363.0	26.5	29139.648695410277	18.4	9696.468001442996	105.33333333333334	1159.8621212121213	798.9854978354979	8.0	117.27777777777777	102.95238095238095	210.66666666666669	85.375
SRR5946880	15.5	264.0	16.0	20128.937504162506	8.0	7067.185128760127	109.0	725.0037878787878	549.5469696969698	6.0	62.16666666666666	83.2	170.44444444444446	66.5
SRR5946881	13.0	201.0	10.5	14524.4754079254	6.4	5706.381565656566	55.66666666666667	577.0370851370851	436.13122294372295	5.0	46.77777777777778	47.34285714285714	109.44444444444444	42.125
SRR5946883	3.833333333333333	166.00000000000003	6.5	11792.555581991113	7.5	5276.268093018092	86.5	508.69635642135637	434.3687271062271	0.0	77.16666666666666	56.74166666666667	141.73333333333332	37.125
SRR5946889	18.5	348.33333333333326	19.0	27732.766328014186	16.4	9197.5003968254	125.83333333333334	1014.9002164502164	822.8108766233767	6.0	110.38888888888889	88.71428571428571	191.22222222222223	75.875
SRR5946891	11.5	182.33333333333334	9.0	14120.63658093115	9.2	4831.66608946609	69.5	467.11497113997115	352.9443181818182	3.0	52.22222222222222	55.400000000000006	110.66666666666667	42.5
SRR5946892	12.5	166.66666666666669	14.5	13750.283223619199	9.6	4764.474855699856	61.666666666666664	498.44393939393933	484.3684523809524	2.0	61.388888888888886	54.208333333333336	144.26666666666665	42.0
SRR5946894	8.5	126.33333333333333	6.0	9823.44553948161	4.2	3319.9754273504277	37.5	310.95811688311693	259.1136363636364	4.0	30.33333333333333	27.5	67.88888888888889	27.642857142857142
SRR5946895	3.5	85.0	8.0	8420.583518172649	0.0	2476.878174603174	36.0	313.52189754689755	307.04718614718615	0.0	40.05555555555556	39.41428571428572	68.33333333333334	28.75
SRR5946905	20.0	385.66666666666663	21.5	30031.82683562177	17.6	9949.269300144297	133.0	1021.3598845598844	824.0702922077922	5.0	107.22222222222223	100.92857142857143	205.7777777777778	77.125
SRR5946907	10.5	159.33333333333334	6.5	12023.937728937726	4.8	4599.387237762237	33.33333333333333	398.29722222222216	293.6984848484849	5.0	33.0	33.67857142857143	84.33333333333334	35.25
SRR5946909	7.333333333333333	141.0	8.5	11054.254179818136	4.8	4318.091089466088	45.83333333333333	404.2787518037518	315.7974089635854	3.0	44.388888888888886	43.9	111.33333333333334	36.25
SRR5946911	8.5	164.33333333333331	9.5	13252.664535464539	7.0	4804.849492174492	61.5	451.5231601731602	320.8034632034632	3.0	44.111111111111114	48.035714285714285	97.1111111111111	39.0
SRR5946912	7.0	100.0	6.0	7979.906834115111	0.0	2920.440151515151	60.0	272.5831168831169	221.3595238095238	3.0	27.11111111111111	29.471428571428575	91.33333333333334	31.25
SRR5946915	7.5	116.0	7.0	8774.021213420901	4.2	3460.154337329337	70.5	335.60551948051943	277.7583333333333	3.0	33.33333333333333	40.800000000000004	96.66666666666666	33.30555555555556
SRR5946920	7.5	149.33333333333331	8.0	11323.925561362752	6.5	3885.299783549783	45.33333333333333	417.37049062049056	288.1670454545454	4.0	29.33333333333333	47.75	90.33333333333331	36.625
SRR5946921	16.5	288.66666666666663	18.5	23616.307778815397	12.8	7532.683441558439	96.0	980.6865079365081	641.2666666666667	6.0	82.83333333333334	79.37142857142857	188.55555555555554	74.75
SRR5946923	17.0	324.66666666666663	18.5	24397.626821133872	19.75	8238.214141414144	107.0	877.0858585858583	678.3900974025975	3.0	96.33333333333333	90.28571428571428	185.22222222222223	67.75
SRR5946924	12.0	237.33333333333331	14.0	17888.192674554502	11.4	6082.000000000001	78.5	667.2248556998559	520.5848484848484	4.0	67.66666666666666	62.51428571428571	136.0	53.75
SRR5946925	17.5	227.33333333333331	13.5	18101.13173004913	10.4	6466.409054834055	78.5	715.6734848484847	546.8602272727272	4.0	76.61111111111111	55.34285714285714	133.0	52.375
SRR5946927	3.666666666666667	137.0	9.5	10479.88552558553	9.5	3555.8753968253973	35.0	371.87900432900426	354.28571428571433	1.0	50.55555555555556	42.3	76.77777777777777	26.125
