sample	Group	Biosynthesis_of_Cofactors_and_Vitamins	Carbohydrate_metabolism	Cellular_Structure_and_Modification_of_Macromolecules	Central_metabolism_and_energy	Lipid_metabolism	Metabolism_of_Alcohols_and_Aldehydes	Metabolism_of_Aromatic_Compounds_and_Xenobiotics	Metabolism_of_Carboxylic_Acids	Metabolism_of_amino_acids_and_derivatives	Nucleotide_and_Nucleic_Acid_Metabolism	Signaling_and_Regulation_Metabolism	Specialized_and_Miscellaneous_Routes	NA
train_3070	H	0.008159082541	0.004558282436	0.003313662623	0.00584685332	0.003431729341	8.6244458e-05	0.00396678572	0.001736270911	0.011428324411	0.01160728784	1.399147e-05	0.0046637337918	0.00138767911
train_3071	H	0.00831211713	0.00440049619	0.0032225748	0.00544852122	0.0032224497	0.0002033315	0.00271085994	0.00203113325	0.01066753192	0.011230721	5.11671e-05	0.0045947372	0.00124312028
train_3072	NP	0.007985144705	0.005148470798	0.00337951916	0.00727232938	0.00336314017	0.00022216501	0.003312624772	0.00223627724	0.011834778236	0.01148449905	3.632776e-05	0.004847738186	0.001552423981
train_3073	H	0.00828558489	0.00492297995	0.003553653895	0.005584681015	0.00258399042	0.000150293978	0.00239106707	0.002576854236	0.011936065252	0.01086414097	4.776847e-05	0.004177654741	0.00135488235
train_3074	NP	0.00779083084	0.00408715185	0.0031999732	0.0055341546	0.00236633856	0.00011942101	0.00182737946	0.0019626525	0.01069033773	0.0099212419	6.83279e-05	0.00377205566	0.001102032
train_3075	H	0.0093643226	0.0052881271	0.00290783421	0.01054615415	0.006934569017	0.00053765739	0.00254151612	0.0027408818	0.012085230332	0.00959732856	8.71678e-05	0.005534212	0.00168580352
train_3076	NP	0.00737397495	0.003888447851	0.00317382095	0.005741562944	0.002921448937	0.000176891534	0.002580159189	0.00237932665	0.01107744559	0.0112151876	5.19133e-05	0.004074123372	0.00129702137
train_3077	NP	0.008167270142	0.005060399297	0.0032686207	0.006289197976	0.003233801843	0.000228703315	0.002860796205	0.00226656289	0.01117902982	0.0115769495	8.06713e-05	0.004497631063	0.0015289947
train_3078	NP	0.007414394479	0.00435087484	0.0034899624	0.00679606937	0.002444423804	0.0001005923075	0.00299591218	0.00193878115	0.012033705994	0.0111447221	4.15405e-05	0.00451585418	0.001333833476
train_3079	NP	0.007677603554	0.00435760531	0.003253154004	0.0057520717	0.002969149384	0.000188796097	0.00250841076	0.00220134798	0.01065997924	0.01123309291	4.1629e-05	0.003941992923	0.00141745808
train_308	DD	0.0053350068	0.0024556689	0.0020100642	0.00232817007	0.000942608	9.54874e-06	0.0020224976	0.001225928	0.006949606	0.00670778644	0	0.00148689508	0.000407666
train_3080	NP	0.00831951948	0.00436957434	0.0036743455	0.00597726818	0.0032205965	0.00021143521	0.00307923839	0.0021752267	0.01079160333	0.0126257713	2.41479e-05	0.00464967335	0.00123859556
train_3081	NP	0.007076924558	0.003655404301	0.0029935208	0.00516809044	0.002365627226	0.000200850672	0.00234910887	0.00197990288	0.009156420686	0.01000618236	7.851427e-05	0.00378526079	0.00120145563
train_3082	NP	0.0088830072	0.00631942191	0.00382232396	0.006586663408	0.00256237144	0.000183020923	0.002447200441	0.00279211257	0.013144499458	0.01182093363	8.588499e-05	0.004101608767	0.0017738527
train_3083	H	0.00732135876	0.00455852347	0.00305726	0.00536065209	0.002188616963	0.00019949732	0.00202021429	0.00215436967	0.010575497981	0.0105368236	5.68369e-05	0.00371161697	0.00127372358
train_3084	NP	0.00795527812	0.004406254877	0.00296223262	0.007097983832	0.00277203143	0.00022656661	0.00258363428	0.00206979341	0.01119580986	0.0104072125	9.39369e-05	0.004336246516	0.00142935706
train_3085	NP	0.00858015292	0.004605740575	0.00330887056	0.00665218447	0.00424426816	0.00024367372	0.002293381984	0.002348354385	0.01134374076	0.01035011349	5.398223e-05	0.00444272177	0.00145487518
train_3086	H	0.00842543377	0.0051026373	0.0036939931	0.00605271943	0.0023506839	0.00015981195	0.00247424505	0.0026746999	0.0125805302	0.0115595669	5.65239e-05	0.0041608292	0.0014993294
train_3087	NP	0.007992595608	0.00538904505	0.003806978	0.006093701236	0.00265062124	0.00024392476	0.00264214231	0.00205312066	0.01189026904	0.01091844508	5.10902e-05	0.00464504795	0.00142830201
train_3088	NP	0.00823195338	0.00411448365	0.00315147671	0.00646783514	0.00248040641	0.00018275103	0.002458745225	0.00251984904	0.0117734494	0.01189484009	5.861626e-05	0.00404650464	0.00141298718
train_3089	NP	0.007741045946	0.00360732286	0.00285941323	0.00638081999	0.003406971419	0.000217273207	0.0021373549	0.00209559083	0.009635580634	0.01054302651	6.79317e-05	0.00393494574	0.0011720463
train_309	DD	0.0061144038	0.0039799223	0.0021948975	0.00628015119	0.00416191501	0.0003094402	0.0025292142	0.0013974012	0.00830156446	0.0076696418	0.000107899	0.0035404194	0.001281147
train_3090	H	0.008100105381	0.004714009625	0.003260635345	0.006536340867	0.002759191664	0.0002477014287	0.002725607959	0.0021486837	0.01097317478	0.01013961335	6.6831265e-05	0.0041883096672	0.00142421242
train_3091	NP	0.008800364611	0.004649477372	0.0039605376	0.004969598564	0.00280151206	0.00012566658	0.00248910555	0.0023718287	0.01145190392	0.01164665014	2.23955e-05	0.00433966411	0.00122709244
train_3092	NP	0.007202357739	0.004581589154	0.00335768097	0.006466598666	0.002422725822	0.000164281858	0.00286547313	0.001929755425	0.011162210978	0.01053228805	2.927135e-05	0.004234338202	0.00127648614
train_3093	NP	0.007145924351	0.00394081221	0.00292071759	0.00580520797	0.003239545194	0.00023498306	0.00235888834	0.00194743116	0.009619829415	0.01067733297	3.568481e-05	0.004048822103	0.00132524648
train_3094	NP	0.00800611925	0.004515499724	0.0033434357	0.00555425186	0.00220543516	0.00021204908	0.00273760729	0.00248157696	0.01129214472	0.0121862541	3.7371e-05	0.00421534068	0.00141517738
train_3095	NP	0.00855160097	0.005267326907	0.00375821243	0.00610993547	0.00290279719	0.00015843444	0.00244955074	0.0022185958	0.01190702494	0.01204492978	3.6524e-05	0.004042719711	0.00166925109
train_3096	NP	0.00719714251	0.00388627996	0.0033126416	0.00556700972	0.002028136298	0.000146731194	0.0022052168	0.0020750651	0.0107317713	0.0106795101	4.12139e-05	0.003820514018	0.00125075801
train_3097	H	0.00756887508	0.004370964637	0.0034467904	0.00676369256	0.0022923846	0.00018087728	0.00277366311	0.00220271926	0.01154220231	0.01062918466	2.59483e-05	0.00391212748	0.00137427224
train_3098	H	0.008308122368	0.004542907452	0.00381724672	0.005071723503	0.003056726889	0.00010501232	0.00224322708	0.002200043183	0.01160762043	0.0108986679	6.14354e-05	0.004170112697	0.00126305299
train_3099	NP	0.0079928926	0.00507665405	0.00270678358	0.008932454293	0.00640489233	0.00051660815	0.00203841258	0.00219471926	0.01040218979	0.00912660325	9.56086e-05	0.0047029946	0.0015604864
train_310	DD	0.00653854153	0.004319533261	0.00262946635	0.00788537007	0.00413436513	0.0005357869	0.002563687101	0.001896439991	0.008974395829	0.0084212599	9.85852e-05	0.00419835051	0.0015422127
train_3100	H	0.007301058308	0.00397349329	0.0028162483	0.005989204494	0.003952588498	0.000224678754	0.00236541362	0.00167794739	0.009460137447	0.009015778	2.830958e-05	0.004088184954	0.0012144664
train_3101	NP	0.007083675801	0.003731430276	0.003161022612	0.005227070687	0.00233964998	0.000120647162	0.002719914818	0.002109896449	0.009888500522	0.010764489864	4.8375607e-05	0.0037263389109	0.00118954864
train_3102	H	0.00864695991	0.00528870666	0.0035010102	0.00668389476	0.002426171118	0.00011792239	0.00286784271	0.00273828063	0.01263642469	0.01134912907	4.68776e-05	0.00421085602	0.00157612808
train_3103	H	0.0076509684296	0.004629085745	0.0033044124	0.006204989834	0.002637013127	0.000149635696	0.002769201504	0.002152944927	0.010808155123	0.0110008691	5.691147e-05	0.004232224287	0.0013253768
train_3104	H	0.00707754189	0.00406062183	0.00307527507	0.00742808619	0.002641511322	0.000340091613	0.002516686557	0.00197426846	0.010449144952	0.0101252898	0.00010530588	0.00417123528	0.00140267404
train_3105	H	0.00773081532	0.004438998606	0.00316378061	0.00535477004	0.0032246669	0.00019550358	0.00254481163	0.002432286	0.01040618606	0.0113239245	6.67979e-05	0.004270420098	0.00118498878
train_3106	H	0.008238211181	0.00497613069	0.00342716556	0.005800518629	0.002550935524	0.000160205795	0.00248034579	0.002677334213	0.01169084509	0.011428126049	4.039425e-05	0.004024299958	0.00152792772
train_3107	H	0.00873603206	0.00561371419	0.0033968558	0.00583954451	0.00230854846	0.0001264389	0.002983170771	0.00283411489	0.01242532783	0.01206121757	2.2685e-05	0.0043754317	0.00150247193
train_3108	H	0.007171209718	0.00420474877	0.00304568953	0.00698051266	0.00313810704	0.000215352518	0.00277149313	0.00202370091	0.01062488633	0.00954627842	1.41158e-05	0.004061410642	0.00131824349
train_3109	H	0.00616201481	0.00356020897	0.0025876305	0.00528661119	0.0022643609	0.00020360285	0.00224119565	0.00170247417	0.00915870048	0.0097853625	4.57969e-05	0.0035185585	0.0011226422
train_311	DD	0.0058301398	0.0041287626	0.0025975041	0.00519045494	0.00114848961	0.0001800999	0.001303627	0.0015933671	0.0092320407	0.0077247587	7.79261e-05	0.00257468722	0.00113927983
train_3110	H	0.0082174926	0.00470495934	0.0032500165	0.00580075666	0.00326860773	0.0001307157	0.00295554326	0.00207788865	0.01048988275	0.01149985137	3.01918e-05	0.00463131127	0.00137652763
train_3111	H	0.00733642859	0.00472702023	0.00331612003	0.007179277351	0.003350993738	0.0003064234	0.00300186272	0.00210166837	0.011556108707	0.01072551316	3.973418e-05	0.00439961542	0.00151087235
train_3112	H	0.007379287294	0.004843061413	0.0031364511	0.006961156259	0.0035731650592	0.000248522023	0.00315104901	0.00188663685	0.010684325965	0.00998868208	4.5045695e-05	0.004752005399	0.00139110272
train_3113	H	0.00845833847	0.0053587898	0.0035026436	0.00611401185	0.00261738587	0.0001798916	0.00288694383	0.00234232348	0.011678602789	0.01145608166	3.46581e-05	0.00456073175	0.0014835889
train_3114	H	0.00777835554	0.00437282338	0.00371003712	0.00431171171	0.003115867102	8.8657339e-05	0.00211026316	0.00215900709	0.011073875129	0.00990204473	3.92452e-05	0.003837627841	0.00117429754
train_3115	H	0.00775250586	0.00431702095	0.0033249062	0.00504580108	0.00246329397	0.00016547685	0.00235238589	0.00234394086	0.010647532984	0.01038266395	6.30213e-05	0.003666304475	0.0012561642
train_3116	NP	0.007731285581	0.004502263708	0.003572357	0.006054433037	0.0028179237	0.00012048746	0.00316492974	0.002111025037	0.01075384048	0.010852639	4.44553e-05	0.004133021656	0.0015250814
train_3117	NP	0.007106575334	0.005766194879	0.00281360732	0.006315282859	0.00354421462	6.9605826e-05	0.00329796668	0.00221092307	0.010769535609	0.00875398954	3.902245e-05	0.00401355388	0.00160558547
train_3118	NP	0.00812143305	0.00531822589	0.0034362029	0.0088236732362	0.00439553232	0.00042929161	0.00416519352	0.002280646463	0.012531804933	0.0107478577	8.48797e-05	0.00457929885	0.00192744111
train_3119	H	0.006352521128	0.002729696225	0.00243309328	0.00420457866	0.00293898046	6.431553e-05	0.00214239401	0.00133349111	0.00775649915	0.00907798632	3.55517e-06	0.003659625346	0.000817993301
train_312	DD	0.0059019392	0.003750892097	0.00261572871	0.00574406817	0.00269370454	0.000278413315	0.00208634491	0.00203417998	0.008315858154	0.0082855176	5.747159e-05	0.002859189955	0.00131218223
train_3120	H	0.008044792288	0.004722890887	0.0031442932	0.003889245814	0.003973539804	0.00013163679	0.00278111784	0.00173030365	0.009249723845	0.01048627736	2.002939e-05	0.003793406643	0.00113515978
train_3121	H	0.00720008243	0.00364873817	0.0031704848	0.004623956504	0.00305470634	0.00014286871	0.00264852198	0.00149307295	0.008945874602	0.00967180312	1.19077e-05	0.003893532768	0.001037756013
train_3122	NP	0.00808901239	0.00425150214	0.003479747	0.00536017455	0.0022755988	0.0001427483	0.00299057044	0.00235292536	0.01003990467	0.0115401771	5.62766e-05	0.00393418849	0.00133492934
train_3123	H	0.00771477285	0.00457243385	0.00295462725	0.00741280584	0.00523360775	0.00031139537	0.00296732431	0.0020361639	0.01029945256	0.01053812401	6.42445e-05	0.00500688013	0.0015622647
train_3124	H	0.0058864835	0.00309451453	0.002269692	0.00378051799	0.00244068133	8.03542e-05	0.00225395386	0.00149903475	0.0076589985	0.00806762032	0	0.00311848193	0.0008383129
train_3125	NP	0.00693683978	0.003816115234	0.00329575448	0.005672153103	0.003238134233	0.00019030141	0.002632215374	0.00184212542	0.009981665749	0.01059653923	2.68152e-05	0.004140181526	0.00120426873
train_3126	H	0.007480857826	0.00381241717	0.0030575427	0.005048781149	0.003252689938	0.00014252016	0.002287137854	0.00191798162	0.00937399402	0.00950527643	2.915356e-05	0.003855279949	0.0012302082
train_3127	NP	0.008110432503	0.00323372559	0.00281896495	0.00409052859	0.004358929556	0.000114888273	0.00324802394	0.00170115329	0.009816633598	0.010809419859	3.333921e-05	0.003862275333	0.00090234655
train_3128	NP	0.007198268766	0.003424686833	0.00301464675	0.004716034448	0.00349171986	0.0001510869429	0.002576117814	0.00169928443	0.009027309081	0.01021687522	2.275958e-05	0.0037418878945	0.001040989084
train_3129	NP	0.00878476063	0.003718563307	0.00334714107	0.004276758006	0.00399459549	0.00015703978	0.00289461543	0.002221557909	0.010278894539	0.01186696959	3.09382e-05	0.004144198818	0.00106094483
train_313	DD	0.00632628502	0.00306381586	0.0023933584	0.0040567989	0.0016397084	5.73737e-05	0.0017324503	0.001751732676	0.00825572947	0.00741285225	2.30191e-05	0.00247385122	0.00075445587
train_3130	NP	0.008251364487	0.004040371309	0.00336971037	0.005052742495	0.00350302539	0.000172727695	0.002985159451	0.00204154127	0.009408654239	0.01158059319	4.005601e-05	0.004291190577	0.00122290078
train_3131	H	0.00728865312	0.003661065548	0.00363774123	0.004994936241	0.0035609676455	0.000161922309	0.002233577773	0.001671950377	0.009445274229	0.010602065411	3.043636e-05	0.00418701083	0.00105289487
train_3132	H	0.008385286649	0.00420002476	0.0030631145	0.005595820573	0.003320690127	0.00018556409	0.003295019911	0.00204850449	0.009895444228	0.01040087652	2.166253e-05	0.004466157479	0.00118877141
train_3133	H	0.007510657908	0.004008323788	0.00259332823	0.007533407473	0.004986505488	0.00036630821	0.002484052091	0.00205862585	0.00963882072	0.00970810263	8.17056e-05	0.004392925446	0.0014566519
train_3134	H	0.00821563019	0.003649778112	0.0025953307	0.006373867739	0.005158129746	0.00038076065	0.00248261505	0.0022097421	0.009957936274	0.01026820928	7.1789e-05	0.00432002599	0.0014922565
train_3135	NP	0.00814095109	0.003708092509	0.002407290753	0.005547400618	0.00445819782	0.000234714422	0.00280197047	0.00178167284	0.008761731652	0.009856141209	3.093407e-05	0.004177787655	0.00104897521
train_3136	NP	0.007666565217	0.003330018492	0.002575221921	0.004260385292	0.00328794137	8.9202978e-05	0.002701550836	0.001494226501	0.008494564386	0.00958685739	1.418392e-05	0.003439351185	0.00090116442
train_3137	H	0.008882821873	0.00443335111	0.0029600551	0.005305031631	0.004451900638	0.000268860627	0.0028431873	0.00206727552	0.009363000967	0.01145719404	4.865663e-05	0.004178634093	0.0013856072
train_3138	NP	0.0072234466	0.00355587018	0.00326288548	0.005094724851	0.003583194805	0.0001450819	0.002210023909	0.00173385647	0.008947911934	0.00918013964	2.400205e-05	0.00410377282	0.0010474851
train_3139	NP	0.00692354404	0.003409938617	0.0026918798	0.004784498716	0.00301702571	0.000179589083	0.00249523403	0.00179221357	0.009182262691	0.0096870605	4.0639e-05	0.003785482895	0.00105076911
train_314	DD	0.0054970377	0.0035246091	0.0022704641	0.003728981	0.0010942639	0.0001119559	0.0017358417	0.0017902208	0.0082710049	0.0077367348	4.88941e-05	0.0025452778	0.0009176894
train_3140	H	0.00714515637	0.003979363861	0.0030305573	0.006469935291	0.002753850414	0.0002185989	0.00365973413	0.00185861798	0.01060496434	0.010215234	2.81575e-06	0.0042768076	0.00132781371
train_3141	NP	0.00796071123	0.004477255767	0.00322174315	0.00739057045	0.005266234743	0.00037077559	0.00251629075	0.002164982212	0.010163548832	0.01030088455	0.0001300441	0.004883364887	0.001474052428
train_3142	H	0.00889890709	0.004590881093	0.00317981041	0.00655823459	0.00386298883	0.00025977295	0.003224155949	0.002520032269	0.01063482791	0.01097001027	6.20679e-05	0.00488368494	0.0014595466
train_3143	H	0.007654764243	0.003966198056	0.00332091778	0.004803469405	0.00259126433	8.7511281e-05	0.002293812931	0.002104246136	0.010148607512	0.01052030142	3.815549e-05	0.003874587278	0.00118695678
train_3144	H	0.00607007194	0.00291519459	0.00274800775	0.0043083685192	0.002446469059	0.000138209153	0.002191720147	0.00146824755	0.007251247617	0.0097014611	5.43374e-05	0.00308272431	0.00110781627
train_3145	NP	0.006447812924	0.003019314796	0.0023587572	0.003901095582	0.0034617275	0.00013406881	0.00221091852	0.00150998996	0.00761610666	0.00945604901	2.26183e-05	0.00357277659	0.000826183046
train_3146	H	0.009029139669	0.005259550876	0.0035868536	0.00781233259	0.004238017042	0.000336629018	0.003331216287	0.00196973358	0.010716969349	0.01225045229	7.392313e-05	0.005188649677	0.00191223191
train_3147	H	0.0074366972392	0.00341814048	0.003524440657	0.004466627139	0.00307780558	0.0001129446	0.00257145198	0.00178655634	0.008592420127	0.011472717024	6.831478e-06	0.00395689322	0.00094674258
train_3148	H	0.008792501919	0.004836470183	0.00342939064	0.007875447047	0.0053892681	0.000400775867	0.004086753547	0.001831726056	0.01150207364	0.0122694698	0.0001438008	0.00579488755	0.00188775242
train_3149	NP	0.00783917966	0.0040337343	0.0033521781	0.003978646856	0.00362531851	6.405845e-05	0.002272708012	0.001675157268	0.00965971911	0.00995104376	1.2307524e-05	0.003990288751	0.000896356717
train_315	NP	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3150	NP	0.00693999117	0.00327390641	0.0028183679	0.004055245082	0.00277286522	7.8145945e-05	0.001983464235	0.00175398835	0.00835767096	0.00893103254	1.32487e-05	0.003524721614	0.00090208494
train_3151	NP	0.00638740058	0.003379234639	0.0032575359	0.00562993963	0.002422331824	9.1991383e-05	0.002561548396	0.001739892134	0.009169181032	0.00976188	5.5181336e-05	0.00369222404	0.00114427158
train_3152	H	0.006845305005	0.0033188284	0.00262369742	0.004612499717	0.00303558948	8.6946857e-05	0.002199708733	0.00162839833	0.008210349196	0.00856628128	2.27179e-05	0.003366813953	0.00089211788
train_3153	H	0.01095309884	0.005862842619	0.00280377433	0.01315351861	0.00884702741	0.0007268104	0.003297764548	0.00289128977	0.012085608408	0.00971657218	0.0002364778	0.00685878105	0.00184492256
train_3154	NP	0.00748990984	0.003531448422	0.00298144676	0.004878432426	0.002805080122	0.000130892012	0.002516130379	0.001742918906	0.0090794751	0.010738931123	1.1788e-05	0.003813296176	0.00098030171
train_3155	H	0.007322824816	0.003702264143	0.0031058791	0.004778614991	0.002440825419	9.621718e-05	0.002329624034	0.001981900485	0.009813050322	0.010341978313	1.2542451e-05	0.004008321239	0.000993123651
train_3156	H	0.00764107964	0.00413843608	0.0032801297	0.005374534138	0.002518261697	0.00013114004	0.00287674123	0.00213471449	0.010903468478	0.01072425146	1.62883e-05	0.004500431208	0.00120030449
train_3157	H	0.010065901946	0.004546488146	0.0039469868	0.005078482495	0.004929890096	0.000113525757	0.003298784468	0.00194462716	0.012726084027	0.01319122555	3.312058e-06	0.00537692043	0.00099609252
train_3158	H	0.007687147762	0.00460682462	0.00259700216	0.00560155539	0.0035408438312	0.0001389438065	0.00286926758	0.00149856297	0.008420283556	0.0090390445	1.294851e-05	0.0045178254608	0.0010642811
train_3159	NP	0.00648890054	0.00316617165	0.0023341075	0.004909695461	0.002679173615	0.000160118211	0.00238072923	0.00150423867	0.007478969029	0.00795654098	1.34978e-05	0.003501242425	0.00083324921
train_316	DD	0.00606863982	0.0034107785	0.0019301445	0.0082155114	0.004383236	0.0003069079	0.00224124373	0.00147754541	0.00829428378	0.0076645259	0.0001710861	0.00405941055	0.0011483865
train_3160	NP	0.00821930006	0.004160096177	0.0031530271	0.00707104534	0.00510696816	0.000247452268	0.002152055406	0.00202476295	0.00994009772	0.00952757801	6.81493e-05	0.004932871538	0.001023628078
train_3161	NP	0.011209674951	0.005286204107	0.00431334387	0.009671628697	0.0067625493	0.00037387837	0.0046236084	0.00246030253	0.01417970038	0.0163446536	0.00011567794	0.00616853983	0.0025082931
train_3162	H	0.007005720516	0.003887117683	0.003442599939	0.00448167068	0.00247193397	6.3483231e-05	0.002203986258	0.00157687057	0.009249873744	0.01043550492	2.3104217e-05	0.004179771376	0.000785232609
train_3163	NP	0.008144083315	0.00477219547	0.0034873367	0.00636852368	0.00278604357	0.00024340191	0.00381414329	0.00213227373	0.01070055477	0.01171018874	5.53848e-05	0.004514668672	0.00145064751
train_3164	H	0.00734206918	0.00335190657	0.0036220851	0.00362276188	0.00190226028	7.240064e-05	0.00262084267	0.002096618782	0.00959025809	0.01143476996	8.83007e-06	0.003421948389	0.0010634652
train_3165	H	0.00744813895	0.00381403697	0.00345823649	0.005028852269	0.00362592173	0.00015171444	0.002131466708	0.00155292189	0.00977353004	0.01031287668	2.15414e-05	0.004355226634	0.000911641
train_3166	NP	0.00701617037	0.003210738513	0.00208060858	0.005125315642	0.004368244794	0.00026312801	0.00237907405	0.0015769216	0.00812356057	0.00876165402	5.08985e-05	0.003905058438	0.00098341848
train_3167	NP	0.007958154024	0.004425440663	0.0030420402	0.006272705876	0.004037082667	0.000202454989	0.002734394408	0.001986360877	0.00982487384	0.01088911706	3.303464e-05	0.004508192248	0.0014180165
train_3168	NP	0.00714204527	0.00371861597	0.0029518536	0.004685636932	0.00347332926	0.00021050876	0.00261416625	0.00163084013	0.00966853078	0.0104864967	1.88746e-05	0.00391948989	0.001007932025
train_3169	H	0.00769819445	0.003945003608	0.0035708337	0.004901085863	0.00331853514	0.000112981195	0.002478023031	0.002196479664	0.010324591971	0.01145843914	2.248885e-05	0.004256549856	0.0010867734
train_317	DD	0.0062439362	0.0037425201	0.0025437635	0.00400945868	0.0014121686	7.27115e-05	0.00121680605	0.0023133768	0.0087258268	0.0071065286	2.57822e-05	0.00272526988	0.000952775
train_3170	H	0.007688802204	0.003777628144	0.0037509606	0.004714425738	0.00313960069	0.00010222031	0.002618914939	0.001903041753	0.00960248555	0.01123400388	3.68373e-05	0.004268479239	0.001053130016
train_3171	NP	0.007598582842	0.00378461564	0.002974687258	0.00437315942	0.003273894949	7.3852004e-05	0.002449626385	0.001773637913	0.008969882858	0.01050677335	1.3361171e-05	0.003941372503	0.00112717662
train_3172	NP	0.007525604599	0.004289035223	0.00312509789	0.00543866257	0.00393811028	0.00016472241	0.002246372973	0.00177309815	0.0097655711	0.00918923195	3.31245e-05	0.00437068258	0.00099471994
train_3173	NP	0.007849323915	0.003467392653	0.00278439808	0.00415106591	0.002642778959	2.1989726e-05	0.002509758105	0.00209073135	0.009501047079	0.009812522035	1.12145e-05	0.003128268333	0.000899850932
train_3174	NP	0.00628101135	0.003444424077	0.00309765126	0.006120434288	0.0021809434	8.87421e-05	0.00254323769	0.001620298013	0.009621168428	0.00886782361	1.93356e-05	0.00367160179	0.00123262262
train_3175	H	0.00835597094	0.00392581221	0.00270155544	0.00630602665	0.00498963351	0.000254154582	0.00265968908	0.0019766098	0.010452806686	0.00920856276	2.27415e-05	0.0045955743	0.00120679576
train_3176	H	0.008430156973	0.004379165056	0.00314876644	0.0057651494	0.00335446108	0.000239126431	0.002896359888	0.00224033	0.010121689348	0.0109761804	3.4256521e-05	0.004443099567	0.00133665434
train_3177	NP	0.007562543376	0.00347009315	0.00296420497	0.00519957085	0.0036575488367	0.0001104169594	0.002565696318	0.00187093825	0.008861211647	0.00905075476	1.830324e-05	0.003643776148	0.00110400832
train_3178	NP	0.00688804694	0.002979538419	0.0026417469	0.003981185016	0.0028174384	5.740347e-05	0.002194549176	0.00148444528	0.00798825875	0.00889123945	1.20703e-06	0.003259846389	0.000577450606
train_3179	NP	0.00755636652	0.003260718888	0.0029209563	0.004503322453	0.00353532504	0.00011038533	0.0022197611	0.00171536384	0.00881713465	0.0095289514	6.7528e-05	0.00371514562	0.00090212761
train_318	DD	0.0072982873	0.004834593976	0.0025747395	0.00919509508	0.00441759021	0.0003991588	0.002361730016	0.0021889964	0.01093456209	0.00917396766	0.0001175592	0.00384312775	0.0013892831
train_3180	H	0.00710653675	0.00350229764	0.0027827279	0.004010557072	0.00292667154	9.248485e-05	0.00226455047	0.001627308849	0.008689038267	0.00900344386	1.4998394e-05	0.003655286206	0.00088032079
train_3181	H	0.00808987385	0.00428505385	0.004344258	0.004335629248	0.0027140102	0.00012742897	0.0025380408	0.00135892934	0.00983213218	0.01180497935	1.68968e-05	0.00493202491	0.00088133615
train_3182	NP	0.00694916253	0.0035687412	0.002696656526	0.004513162549	0.003412272055	0.000180163343	0.002503317328	0.00164910034	0.009115788014	0.00956738251	4.484373e-05	0.0036072420015	0.00099505039
train_3183	NP	0.00608148279	0.0034895018	0.0024018078	0.005117512429	0.003687766874	0.00017160958	0.0021309186	0.00169081062	0.008012327144	0.00847645941	2.035014e-05	0.003659844974	0.00088655496
train_3184	NP	0.007318263096	0.002951722547	0.0030746988	0.00480860817	0.002646223545	8.7328834e-05	0.002895009535	0.001451788198	0.00750253597	0.0108201309	0.000244914	0.003408075738	0.000905296521
train_3185	H	0.006118136876	0.003507461191	0.002310528357	0.004430755028	0.002143278513	0.00010422783	0.002145983996	0.00172072985	0.00806959859	0.00828776947	1.910422e-05	0.003234625711	0.00107393022
train_3186	H	0.007418694721	0.00369464162	0.0030500271593	0.005083450442	0.0035678819531	0.000142938757	0.003036679434	0.001665718914	0.009846731864	0.0103179061	4.5974877e-05	0.004067813246	0.00102907963
train_3187	H	0.006700597567	0.00332814482	0.00259727806	0.003940688141	0.003377360482	0.000153586603	0.002748193738	0.001723716863	0.008364006103	0.00988041509	1.1355126e-05	0.003091864598	0.000763042621
train_3188	H	0.00586334568	0.00293292594	0.0020736608	0.003238897623	0.002315904	1.97931e-05	0.0017350658	0.00116462104	0.00658597345	0.0070810503	1.51521e-05	0.002882751942	0.00059400258
train_3189	H	0.009607838141	0.00481994374	0.002501438842	0.010267270773	0.0073865138	0.000540625565	0.001773563084	0.0023914846	0.010472196766	0.0084359534	0.0001661389	0.0053264533481	0.0014352548
train_319	DD	0.00680373306	0.003670923	0.0027910261	0.0062117337	0.00132219827	0.0001777302	0.0026166337	0.0016349478	0.0083998107	0.0096445606	0.000117196	0.00231600186	0.0009449959
train_3190	NP	0.0070539943	0.00339554088	0.00243749349	0.00627925527	0.003876244756	0.00023580292	0.002330863671	0.00170090474	0.00852468603	0.00888502025	4.139757e-05	0.003925628268	0.00106956444
train_3191	NP	0.00876521131	0.003419878235	0.00290124598	0.005570126264	0.005263229269	0.00021706925	0.00325854008	0.001790034439	0.010974332868	0.0121297577	3.3174e-05	0.005004690667	0.00103663632
train_3192	H	0.00787467578	0.00370022402	0.00307714327	0.004613050891	0.002794232588	8.889249e-05	0.00230656243	0.00197789073	0.00960192716	0.01121313377	1.69951e-05	0.003987611058	0.001066755479
train_3193	H	0.00672197148	0.0040186691	0.0029876587	0.00446952146	0.002214167927	8.0865013e-05	0.002280753198	0.00184261087	0.00871654887	0.010271377	1.90888e-05	0.00366914093	0.00116153921
train_3194	NP	0.007555846957	0.004001152745	0.0029828024	0.004345607538	0.00314082333	0.00013734019	0.002524555	0.00197563704	0.009405326989	0.01104019693	1.77227e-05	0.003818666623	0.00104998544
train_3195	NP	0.00794627142	0.00403339414	0.0030507147	0.004626124072	0.00385676906	0.00015595561	0.0024398074	0.00204821259	0.01010015567	0.01083461236	3.5323e-05	0.003859608397	0.00103971823
