Sample	2-Aminoethylphosphonate-Degradation	Activation-Inactivation-Interconversion	All-Trans-Farnesyl-PP-Biosynthesis	Biosynthesis	Citrulline-Biosynthesis	Degradation	Detoxification	Energy-Metabolism	Fermentation	Macromolecule-Modification	Metabolic-Clusters	Photosynthesis	Respiration	Super-Pathways
SRR5936204	8.0	180.66666666666663	10.5	13781.134684759685	8.8	4740.117177267177	59.333333333333336	546.8757575757576	393.79891774891775	4.0	53.0	54.95238095238095	114.11111111111111	41.75
SRR5936207	9.166666666666666	195.91666666666669	9.5	16159.869186223134	10.0	6959.947582972583	118.66666666666667	699.0952380952381	545.5056130144366	0.0	102.72222222222223	74.78333333333333	197.0666666666667	53.75
SRR5936208	3.5	80.0	3.0	6492.861099899413	4.2	2555.7915584415587	50.25	285.1979437229437	232.12253824606765	2.0	33.16666666666667	21.791666666666668	74.2	23.375
SRR5936212	13.5	227.66666666666669	14.5	18467.9045058384	8.6	6428.88253968254	95.5	684.4183261183261	467.71488095238095	5.0	62.16666666666666	54.225	149.83333333333331	55.75
SRR5936213	12.0	208.66666666666666	9.5	16741.930583305584	8.2	5671.213511488511	67.5	560.6665945165945	416.6272727272727	4.0	54.55555555555556	64.95	124.22222222222221	50.125
SRR5936218	9.5	135.0	7.5	10301.401741472311	4.2	4037.2209512709514	79.5	375.80692640692644	294.25151515151515	3.0	39.44444444444444	35.44285714285714	121.77777777777777	39.52777777777778
SRR5936219	6.0	89.0	5.5	7031.7114468864465	3.5	2503.279761904762	29.5	232.98549783549782	174.19886363636363	3.0	16.77777777777778	35.166666666666664	55.0	22.125
SRR5936222	10.0	201.08333333333331	9.5	16713.466192141193	11.75	7407.565997890998	144.25	738.0524531024531	617.2211996336996	0.0	111.22222222222223	36.46666666666667	237.63333333333333	59.625
SRR5936223	4.5	112.0	6.0	8116.17664598903	9.333333333333334	3215.2063492063494	51.0	355.96450216450216	263.429767291532	0.0	56.5	23.014285714285712	156.4	29.625
SRR5936229	11.0	168.33333333333331	11.0	12275.372442680777	12.0	3801.0531746031747	44.0	423.0878787878788	358.1867424242424	2.0	47.666666666666664	51.6	80.66666666666666	34.14285714285714
SRR5936231	10.0	266.66666666666663	20.5	22859.304966651707	15.0	7510.882215007215	118.0	882.777380952381	680.5863095238095	3.0	99.0	79.9	164.36666666666667	64.0
SRR5946608	11.5	230.66666666666666	13.5	17509.754562828475	9.6	6075.763997113997	53.333333333333336	653.8230158730158	498.27732683982686	3.0	60.388888888888886	74.5	170.55555555555554	51.25
SRR5946609	12.0	215.66666666666666	12.5	17666.850542606677	10.0	6403.1617521367525	78.66666666666666	688.1186147186147	471.87380952380954	5.0	56.61111111111112	59.10714285714286	146.11111111111111	52.375
SRR5946612	11.5	188.0	10.0	15524.513907837221	9.4	5467.4608641358645	80.66666666666667	609.5453463203463	416.7809523809524	4.0	53.388888888888886	43.19166666666666	127.26666666666667	47.875
SRR5946617	7.0	133.33333333333331	5.5	8521.99217361401	5.5	3545.0330808080807	36.0	318.52665945165944	247.85833333333335	2.0	34.388888888888886	24.041666666666668	86.4	28.375
SRR5946619	6.833333333333333	92.99999999999999	3.5	8027.965499584695	3.8	3120.3838356088354	54.25	309.16017316017314	210.72628205128206	3.0	38.55555555555556	20.491666666666667	88.76666666666665	27.75
SRR5946620	11.5	119.66666666666667	6.5	10130.364491661643	5.5	3611.5231296481297	45.666666666666664	347.8457792207792	252.3272727272727	5.0	30.77777777777778	41.7	83.25	34.01190476190476
SRR5946623	15.0	196.66666666666666	11.5	17305.08132664437	8.6	5579.269913419914	127.0	616.4572510822511	442.11309523809524	4.0	51.61111111111112	56.55714285714286	165.55555555555554	52.5
SRR5946624	2.0	42.33333333333333	2.5	2797.458150479715	3.0	1090.7547619047618	10.5	102.95277777777778	71.82965367965367	1.0	10.777777777777779	12.416666666666668	18.875	11.816666666666666
SRR5946625	10.5	218.33333333333331	13.0	17394.61458427394	9.6	5916.327489177489	66.83333333333333	672.3736291486291	490.9629329004329	4.0	66.66666666666666	61.871428571428574	114.55555555555556	52.125
SRR5946627	11.5	138.33333333333331	7.0	10685.01865079365	4.6	4024.1869047619048	42.5	404.6608225108225	261.3193181818182	4.0	31.05555555555556	33.6	73.0	30.875
SRR5946628	9.0	190.66666666666666	12.0	14369.646825396825	8.0	4833.104148629149	51.5	486.1480158730159	418.4458874458874	4.0	56.0	56.371428571428574	107.44444444444446	38.125
SRR5946630	13.833333333333332	194.33333333333334	12.0	15804.645041170343	11.0	5671.178751803752	60.0	631.1287157287157	594.1130736910148	2.0	78.5	55.208333333333336	159.3	54.25
SRR5946632	5.5	134.0	8.5	11397.75757020757	8.75	3574.455303030303	52.0	403.1881313131313	278.7587121212121	3.0	40.83333333333333	41.77142857142857	79.77777777777777	34.07142857142857
SRR5946640	6.5	138.33333333333337	9.0	11571.546685272073	7.2	3786.4901154401155	53.25	428.4258297258297	323.0571428571429	2.0	47.94444444444444	33.333333333333336	104.43333333333334	36.0
SRR5946644	12.5	193.33333333333334	9.5	15379.394389114634	7.8	5406.088961038961	67.5	658.5101370851371	391.8905303030303	4.0	52.44444444444444	62.2	121.66666666666667	49.125
SRR5946645	4.5	184.66666666666669	9.5	15074.538319530711	7.8	5005.268101343101	72.5	496.90818903318905	397.038961038961	4.0	48.72222222222222	51.607142857142854	96.88888888888889	41.22222222222222
SRR5946648	4.5	99.33333333333334	4.5	7384.239228961003	3.25	2722.5080586080585	63.0	242.9537518037518	165.53939393939393	1.0	25.11111111111111	30.766666666666666	73.55555555555556	26.25
SRR5946650	5.833333333333333	95.08333333333334	4.5	9754.483141566036	9.333333333333334	4040.8329004329003	79.25	406.64592352092353	318.656862745098	0.0	66.05555555555556	36.125	173.0	33.25
SRR5946651	10.5	156.99999999999997	9.0	12597.483888333889	7.8	4273.124783549783	64.83333333333333	511.6420274170274	352.4223484848485	3.0	53.72222222222222	57.7	96.55555555555554	39.125
SRR5946652	12.5	215.0	10.0	15841.36680626137	9.2	6066.082142857143	66.0	621.6853535353536	481.2157724628313	6.0	61.333333333333336	49.5	135.96666666666667	52.75
SRR5946657	14.5	160.66666666666666	6.5	12496.520146520146	5.0	4772.31626984127	41.666666666666664	415.91966089466086	334.17424242424244	5.0	39.66666666666667	41.4	93.33333333333331	36.0
SRR5946659	4.333333333333333	144.66666666666666	9.0	10721.660497597153	8.2	4401.681457431458	73.5	435.0865079365079	430.13771816418875	3.0	46.22222222222222	35.69166666666666	122.83333333333334	41.125
SRR5946660	8.0	217.66666666666669	10.5	17681.92090964591	8.75	5741.355483405483	83.66666666666667	579.1183982683983	484.0310606060606	4.0	55.61111111111112	68.1	120.55555555555556	50.125
SRR5946662	5.166666666666667	59.5	4.0	6627.4025291119915	4.333333333333333	2752.7828144078144	51.75	288.67727272727274	204.64038461538462	0.0	50.72222222222222	18.5	126.23333333333333	29.357142857142858
SRR5946664	3.5	86.66666666666667	5.5	7541.691733198002	0.0	2299.4373015873016	27.5	253.6161616161616	256.5813725490196	0.0	29.944444444444443	27.452380952380953	55.111111111111114	23.595238095238095
SRR5946666	9.5	121.66666666666666	6.0	10970.331723831723	5.8	3911.8751443001443	51.166666666666664	359.9673520923521	326.67353896103896	3.0	43.27777777777778	34.642857142857146	82.33333333333333	29.875
SRR5946668	8.333333333333332	189.66666666666669	15.5	15783.684272160588	16.666666666666668	5278.055916305916	98.33333333333333	570.7905844155844	546.5814695108813	0.0	76.38888888888889	59.54166666666667	140.03333333333333	43.625
SRR5946670	6.5	216.66666666666666	16.5	16945.863583638584	14.75	5722.2520202020205	59.333333333333336	682.3243145743146	570.4642857142857	2.0	73.88888888888889	74.82142857142857	133.22222222222223	48.0
SRR5946671	5.0	177.99999999999997	9.0	14029.146825396825	9.0	4456.755158730159	56.5	534.9983766233767	374.9442099567099	3.0	49.44444444444444	51.75714285714286	91.66666666666667	47.0
SRR5946672	9.666666666666668	167.66666666666663	9.5	13177.71312021312	5.4	5089.496428571429	99.16666666666667	486.4254329004329	336.34579831932774	4.0	46.5	45.39285714285714	115.22222222222223	41.0
SRR5946673	5.0	81.33333333333334	4.0	6785.547973800478	3.0	2689.275	58.0	277.5718253968254	235.17083333333332	1.0	32.111111111111114	20.166666666666668	68.3	23.25
SRR5946674	10.5	126.33333333333333	7.5	10493.279420700073	4.4	3856.7115107115105	35.0	394.34123376623376	240.7681818181818	3.0	30.666666666666668	35.35	70.55555555555554	30.375
SRR5946675	12.5	207.33333333333331	12.0	16765.52754500064	8.2	6100.664466089466	96.66666666666667	658.3382395382396	476.6279761904762	6.0	62.11111111111112	48.96666666666667	178.43333333333334	55.375
SRR5946677	9.166666666666666	167.58333333333331	10.0	15191.847924607213	12.333333333333334	5623.314826839827	94.5	621.0039682539682	433.3071644042232	0.0	88.72222222222223	33.625	225.36666666666667	53.75
SRR5946681	10.0	171.66666666666669	10.5	13522.733662472792	6.0	4573.617857142857	60.0	444.72445887445883	336.9142857142857	4.0	43.888888888888886	46.75	106.77777777777777	35.875
SRR5946682	15.0	214.66666666666669	13.0	16552.77403037342	10.4	5387.6142496392495	72.83333333333333	678.7756132756133	489.1011904761905	3.0	72.5	55.66666666666667	114.13333333333334	51.0
SRR5946684	12.0	155.33333333333331	7.0	11892.53890312586	6.75	4069.727380952381	58.0	468.3650072150072	289.94069264069265	3.0	39.77777777777778	40.035714285714285	116.55555555555554	38.5
SRR5946685	12.0	142.66666666666663	6.0	10683.810653235652	4.4	4062.711904761905	34.83333333333333	343.52532467532467	262.1	4.0	32.72222222222222	32.785714285714285	77.44444444444444	29.125
SRR5946686	4.666666666666667	117.33333333333333	7.0	9810.381289616817	7.25	4000.952333777334	74.58333333333333	414.4706349206349	331.62815934065935	0.0	57.05555555555556	46.19166666666666	111.76666666666665	32.625
SRR5946689	9.5	191.66666666666669	12.5	16025.634980050625	10.6	5433.172474747475	59.5	598.8196248196248	490.74117965367964	2.0	67.5	62.55714285714286	125.88888888888889	48.0
SRR5946696	4.5	93.0	7.0	6817.059738570608	5.5	2089.182142857143	26.0	253.66060606060606	189.9094155844156	2.0	24.5	27.285714285714285	51.55555555555555	20.607142857142858
SRR5946701	3.0	138.33333333333331	8.0	10431.838003663004	10.25	3594.6448412698414	53.5	384.56987734487734	352.8458333333333	2.0	44.72222222222222	39.32142857142857	80.22222222222223	29.5
SRR5946702	6.0	99.0	7.0	8244.181763285023	7.0	2812.2039682539685	30.5	258.2732683982684	248.11136363636365	1.0	34.611111111111114	38.35	63.33333333333333	24.5
SRR5946704	9.5	216.66666666666666	13.5	18003.01870906871	13.75	5745.642135642135	64.5	699.2753968253968	543.2826839826839	5.0	69.77777777777777	62.75	142.22222222222223	52.875
SRR5946707	8.0	208.33333333333331	15.0	17612.534748517064	10.2	5800.509523809524	79.33333333333333	676.7964285714286	496.630303030303	2.0	68.88888888888889	68.19047619047619	148.55555555555554	50.75
SRR5946708	9.5	215.66666666666669	11.5	16937.455101510623	15.75	5641.43943001443	83.83333333333334	680.2997474747475	556.1787878787878	1.0	80.88888888888889	73.08571428571429	134.77777777777777	51.89285714285714
SRR5946711	8.5	187.33333333333334	11.0	14003.75718536035	15.25	4806.865800865801	45.0	489.9191197691198	453.1646645021645	2.0	55.72222222222222	51.14285714285714	96.11111111111111	39.75
SRR5946712	4.833333333333333	167.66666666666666	9.0	13416.192763548801	11.25	4574.877705627706	74.08333333333333	501.1184454434454	430.61088127558713	2.0	66.55555555555556	47.93333333333334	131.66666666666669	40.25
SRR5946713	9.5	110.66666666666667	6.0	9567.5509701651	6.0	3483.7382034632033	70.0	353.7002525252525	283.53977272727275	3.0	34.611111111111114	35.75	122.11111111111111	33.125
SRR5946714	10.5	145.0	8.5	11302.502464202464	8.75	4049.2257575757576	91.83333333333333	401.1863275613276	359.42532859297563	4.0	42.77777777777778	34.5	104.13333333333334	38.75
SRR5946716	12.5	158.33333333333334	8.5	12220.179933954934	6.0	4653.6558441558445	39.5	404.5826118326118	297.11704545454546	3.0	47.111111111111114	41.4	90.88888888888887	34.875
SRR5946723	7.5	145.33333333333331	8.5	12428.520354645354	6.4	3951.5407647907646	59.0	451.712518037518	357.25822510822513	2.0	46.44444444444444	42.57142857142857	78.44444444444444	34.44444444444444
SRR5946725	11.0	129.66666666666669	5.5	9786.246164946166	7.75	3725.867712842713	41.5	393.34491341991344	356.68939393939394	2.0	44.388888888888886	47.65	72.44444444444444	28.125
SRR5946730	12.0	265.6666666666667	15.5	20909.01529535865	11.8	7068.299567099567	74.33333333333333	814.1290404040404	562.2948593073593	3.0	80.5	70.9	157.33333333333331	57.125
SRR5946731	8.5	164.66666666666666	11.0	12829.490803640803	6.8	4302.000613275613	59.83333333333333	519.1237012987013	343.3007575757576	3.0	40.66666666666667	39.67857142857143	93.44444444444443	39.125
SRR5946733	4.166666666666667	175.33333333333331	12.0	12825.93833926207	13.333333333333334	4456.032936507937	56.833333333333336	452.16020923520927	430.240756302521	1.0	62.77777777777778	55.542857142857144	102.11111111111111	37.25
SRR5946735	0.0	55.333333333333336	4.5	4194.019431153642	0.0	1420.3744505494506	20.0	132.7049062049062	149.6531746031746	0.0	18.61111111111111	20.3	28.476190476190478	14.666666666666666
SRR5946737	11.0	159.66666666666669	8.0	12759.715173581666	0.0	4590.2488095238095	94.0	409.994696969697	297.6616883116883	5.0	33.33333333333333	36.25	107.33333333333333	38.785714285714285
SRR5946740	10.0	154.0	7.5	12028.273967457662	7.6	4115.441666666667	53.5	426.1162337662338	362.09924242424245	4.0	43.22222222222222	44.85714285714286	99.1111111111111	38.125
SRR5946746	7.0	159.99999999999997	10.5	12894.33277987835	7.8	4231.838275613276	54.5	487.2806277056277	359.7842532467532	3.0	46.22222222222222	46.25	90.66666666666666	37.25
SRR5946747	17.5	358.66666666666663	22.0	28931.302185183788	15.8	9374.22886002886	101.16666666666666	1170.2994227994227	809.4203463203463	6.0	108.38888888888889	103.1	229.0	87.375
SRR5946748	12.0	179.66666666666669	11.5	14726.92667981303	7.6	5122.5079004329	65.66666666666667	557.8647546897547	340.00416666666666	5.0	44.5	45.291666666666664	112.56666666666666	42.5
SRR5946749	10.0	143.99999999999997	6.5	11160.345598845599	4.2	4135.203968253968	40.5	369.25797258297257	250.68371212121212	4.0	32.5	25.75	75.77777777777779	30.857142857142858
SRR5946751	9.0	153.33333333333334	8.5	11605.661384026602	9.5	3901.0146825396823	34.0	383.5660533910534	325.4916125541126	3.0	43.05555555555556	39.5	97.91666666666666	39.07142857142857
SRR5946752	7.5	58.0	3.0	4770.025424259285	4.333333333333333	1542.0061327561327	20.0	165.05371572871573	120.62727272727273	2.0	16.72222222222222	16.642857142857142	62.875	21.761904761904763
SRR5946754	12.0	124.66666666666666	5.5	9889.505192030192	3.4	3773.900457875458	31.0	344.6532106782107	231.1727272727273	5.0	25.11111111111111	25.25	65.88888888888889	29.5
SRR5946755	6.0	44.33333333333333	3.5	3528.4801587301586	0.0	1099.875	18.666666666666668	119.37099567099567	88.28571428571428	0.0	10.444444444444445	13.533333333333333	23.11111111111111	11.25
SRR5946757	4.5	130.66666666666666	7.5	9675.395004512397	7.5	3005.148015873016	53.0	340.6781746031746	306.0904761904762	0.0	46.111111111111114	43.39285714285714	166.88888888888889	34.875
SRR5946758	3.5	26.333333333333332	2.0	1594.539606343812	1.6	620.5309523809524	7.5	67.33358585858585	59.695670995670994	1.0	7.333333333333333	7.416666666666666	20.791666666666664	7.966666666666667
SRR5946760	16.5	314.66666666666663	20.0	26439.116462218764	18.6	8031.147222222222	97.5	1068.995670995671	772.9947510822511	6.0	91.72222222222223	90.58571428571429	191.44444444444446	74.75
SRR5946762	7.5	154.33333333333331	9.5	13551.924944499944	8.0	4349.554509379509	44.66666666666667	449.9295815295815	414.9529761904762	4.0	51.388888888888886	44.464285714285715	138.44444444444446	41.375
SRR5946772	8.0	92.0	5.5	7723.3855597964375	4.0	2615.8981601731602	34.666666666666664	322.5392135642136	193.26406926406926	3.0	25.11111111111111	29.57142857142857	59.5	30.75
SRR5946774	9.666666666666666	107.91666666666667	7.5	11098.996725642779	9.0	4726.5204462204465	95.75	492.8288239538239	436.8004578754579	0.0	74.05555555555556	40.108333333333334	164.56666666666666	44.125
SRR5946776	15.0	321.66666666666663	17.0	25623.740452060018	15.0	8495.59963924964	86.16666666666667	1034.9526334776335	670.0675324675325	6.0	97.11111111111111	91.12857142857143	198.11111111111111	79.875
SRR5946777	12.5	256.66666666666663	12.5	19077.268340234645	13.5	7009.220454545454	65.66666666666667	702.3816738816739	538.9149891774891	5.0	63.388888888888886	75.92857142857143	157.33333333333334	57.25
SRR5946779	7.0	138.66666666666669	9.0	10059.803364389234	7.75	3336.2640692640693	41.166666666666664	344.06136363636364	292.5723484848485	2.0	37.05555555555556	43.30952380952381	78.77777777777777	29.642857142857142
SRR5946780	12.5	264.0	14.0	22136.830900621117	10.6	7077.48189033189	103.5	825.3805555555556	577.2443181818181	4.0	74.0	66.61904761904762	140.44444444444446	61.75
SRR5946787	14.5	225.66666666666669	11.0	17472.3812284334	10.75	6080.717857142857	76.66666666666667	551.5642857142857	443.67348484848486	4.0	56.77777777777778	64.21428571428571	133.66666666666669	51.125
SRR5946788	8.5	184.66666666666669	10.0	14516.795824026922	9.0	5039.623573648573	57.5	567.7572871572871	426.4530303030303	1.0	56.72222222222222	58.45	112.44444444444443	40.125
SRR5946790	6.5	112.33333333333333	6.0	7589.381471306471	6.25	3135.4050865800864	30.0	240.9840909090909	202.89848484848486	2.0	26.5	29.557142857142857	55.888888888888886	23.0
SRR5946791	16.0	311.33333333333326	22.0	26553.336992020326	14.0	7991.706926406926	113.33333333333334	977.8204545454546	702.9617965367966	4.0	87.72222222222223	85.77142857142857	160.88888888888889	77.25
SRR5946797	3.0	27.666666666666668	1.5	2723.728584387913	0.0	1043.636507936508	18.0	130.06580086580087	99.35128205128206	0.0	18.333333333333336	12.25	58.6	11.821428571428573
SRR5946799	2.0	2.6666666666666665	0.0	304.25108225108227	0.0	86.66666666666667	0.0	5.0	11.333333333333334	0.0	0.0	2.5	5.0	3.0
SRR5946800	19.5	189.66666666666669	10.0	15363.134168126559	9.4	5105.493376068376	75.0	628.4318542568542	435.7987012987013	5.0	56.11111111111112	45.214285714285715	134.0	48.875
SRR5946808	5.0	134.66666666666666	7.5	10306.572466422467	6.75	3660.0805555555557	37.5	387.52853535353535	340.4905303030303	2.0	42.55555555555556	45.65	83.11111111111111	27.25
SRR5946815	11.0	304.0	16.5	23652.87527388071	13.0	7598.50468975469	91.66666666666667	860.7107142857143	606.1091991341991	6.0	89.72222222222223	83.91428571428571	162.22222222222223	70.375
SRR5946817	17.5	228.66666666666669	16.0	19808.065320910973	10.2	6369.673046398047	74.0	770.4734126984127	530.6151515151515	4.0	63.22222222222222	79.1	131.66666666666666	60.25
SRR5946818	15.5	291.33333333333326	20.5	25011.945469666316	17.4	7583.017784992785	140.33333333333334	945.2150432900432	697.9887445887446	2.0	100.0	101.48571428571428	156.0	67.625
SRR5946821	2.5	88.33333333333333	6.5	7866.411700235226	8.0	2713.9380591630593	53.75	245.5169191919192	286.1256733462616	0.0	40.44444444444444	25.541666666666664	68.83333333333334	22.875
SRR5946822	11.5	138.33333333333331	8.0	11100.8640254826	4.4	4577.281934731935	79.75	445.1726551226551	364.69166666666666	4.0	48.166666666666664	37.666666666666664	126.86666666666666	41.5
SRR5946825	7.666666666666667	168.33333333333331	7.0	13207.937062333802	6.4	4915.458080808081	45.5	511.9589826839827	347.08361344537815	4.0	46.333333333333336	50.7	109.66666666666666	37.875
SRR5946826	4.0	55.666666666666664	2.5	4796.058802689964	4.0	1796.8713813963814	33.75	188.29090909090908	138.71666666666667	1.0	25.444444444444443	12.0	54.46666666666667	16.416666666666664
SRR5946828	6.5	92.0	5.5	7488.796214896215	5.2	2389.9212759462757	30.0	250.61417748917748	201.6060606060606	2.0	22.72222222222222	36.1	61.375	24.5
SRR5946829	9.5	128.33333333333331	5.5	9754.966636141637	6.5	3595.127886002886	38.0	339.2515512265512	278.125	3.0	28.83333333333333	37.0	104.0	33.375
SRR5946831	5.833333333333333	232.33333333333334	16.0	19019.08266306277	13.0	6862.714862914863	119.75	684.4400432900433	551.3540400775695	3.0	85.55555555555556	63.225	157.5	64.75
SRR5946834	8.0	175.66666666666663	12.0	15197.022528851516	10.4	5145.156673881674	69.0	601.2918470418471	457.9163961038961	2.0	56.55555555555556	51.27142857142857	126.55555555555554	43.875
SRR5946844	11.0	122.0	6.0	9310.934737484737	6.2	3425.0068542568542	34.5	373.21035353535353	282.5412878787879	3.0	39.94444444444444	45.15	128.375	36.833333333333336
SRR5946845	5.5	77.0	4.5	6339.955097680097	3.4	2170.266666666667	28.333333333333332	214.5801948051948	172.6469696969697	2.0	23.72222222222222	24.976190476190478	43.125	16.82142857142857
SRR5946846	19.5	289.3333333333333	19.5	23283.696747215632	11.333333333333334	8411.044264069264	128.33333333333334	919.0253968253968	720.8422619047619	7.0	96.05555555555556	74.66666666666666	210.16666666666669	69.125
SRR5946847	19.5	335.66666666666663	19.5	26717.40044066363	15.2	9095.565836940837	112.66666666666667	957.6924242424243	689.241829004329	5.0	97.38888888888889	107.35714285714286	178.44444444444446	79.375
SRR5946851	15.0	213.0	12.5	17019.966586674196	8.4	6043.014574314574	75.33333333333333	645.3883477633477	425.1404220779221	5.0	62.27777777777778	60.357142857142854	145.88888888888889	53.25
SRR5946853	4.0	54.166666666666664	3.5	5544.034739594481	4.333333333333333	1961.0703463203463	37.25	208.49137806637808	158.95714285714286	1.0	22.27777777777778	12.058333333333334	63.46666666666666	20.375
SRR5946857	13.5	261.3333333333333	13.0	20317.318531059944	11.2	7283.440584415584	100.0	811.1448051948051	552.2392857142858	5.0	69.0	64.4	152.3	58.25
SRR5946861	12.5	200.00000000000003	11.0	16664.003138769443	10.0	5352.271031746031	112.66666666666666	583.0449134199134	436.8931818181818	4.0	58.5	55.035714285714285	145.44444444444446	47.875
SRR5946862	14.0	198.0	13.0	16273.630258879408	10.2	6029.391053391053	92.25	637.9586219336219	608.9358866623572	3.0	83.72222222222223	63.6	194.66666666666669	53.5
SRR5946863	3.5	91.0	3.5	5588.605886631802	9.333333333333334	2055.5245670995673	27.0	211.71681096681095	181.58225108225108	0.0	29.444444444444443	24.116666666666667	68.6	20.25
SRR5946864	7.5	182.16666666666669	10.5	16406.523257289668	13.0	6261.493217893218	108.0	630.7782106782106	466.00618401206634	0.0	94.16666666666666	34.08333333333333	244.7	52.75
SRR5946866	6.5	157.33333333333331	9.0	12148.506842203467	11.25	3953.570562770563	46.5	455.69274891774893	395.2040945165945	2.0	50.0	48.84285714285714	78.77777777777779	32.5
SRR5946867	19.0	355.3333333333333	23.0	29363.651139909474	18.4	9173.701659451659	119.0	1150.8108946608947	753.0222402597402	7.0	112.55555555555556	106.64285714285714	194.55555555555554	85.375
SRR5946868	7.5	147.0	5.5	11296.143305728088	6.0	3876.9652597402596	47.0	357.49170274170274	307.8469696969697	2.0	35.0	50.3	76.66666666666667	31.25
SRR5946870	12.5	111.66666666666666	6.5	8467.381050591921	5.8	2721.3433982683982	43.166666666666664	317.1820707070707	236.90064935064936	2.0	27.83333333333333	34.75	73.16666666666666	31.25
SRR5946873	12.0	146.33333333333337	7.0	11055.013879673785	4.0	4514.981837606838	42.0	367.3606060606061	278.03333333333336	4.0	42.33333333333333	32.81428571428572	79.44444444444444	33.875
SRR5946874	11.0	118.66666666666667	5.5	8638.68495115995	3.4	3146.7551587301587	33.0	311.5376623376623	229.87954545454545	4.0	21.61111111111111	35.3	59.66666666666667	28.0
SRR5946876	16.5	363.0	26.5	29139.64869541028	18.4	9696.468001443001	105.33333333333334	1159.8621212121213	798.9854978354979	8.0	117.27777777777777	102.95238095238095	210.66666666666669	85.375
SRR5946880	15.5	264.0	16.0	20128.937504162503	8.0	7067.1851287601285	109.0	725.0037878787879	549.5469696969697	6.0	62.16666666666666	83.2	170.44444444444446	66.5
SRR5946881	13.0	201.0	10.5	14524.475407925407	6.4	5706.381565656566	55.66666666666667	577.0370851370851	436.13122294372295	5.0	46.77777777777778	47.34285714285714	109.44444444444444	42.125
SRR5946883	3.833333333333333	166.00000000000003	6.5	11792.555581991108	7.5	5276.268093018093	86.5	508.6963564213564	434.3687271062271	0.0	77.16666666666666	56.74166666666667	141.73333333333335	37.125
SRR5946889	18.5	348.33333333333326	19.0	27732.766328014182	16.4	9197.500396825397	125.83333333333334	1014.9002164502165	822.8108766233767	6.0	110.38888888888889	88.71428571428572	191.22222222222223	75.875
SRR5946891	11.5	182.33333333333334	9.0	14120.636580931146	9.2	4831.666089466089	69.5	467.11497113997115	352.9443181818182	3.0	52.22222222222222	55.400000000000006	110.66666666666667	42.5
SRR5946892	12.5	166.66666666666669	14.5	13750.283223619199	9.6	4764.474855699856	61.666666666666664	498.4439393939394	484.36845238095236	2.0	61.388888888888886	54.208333333333336	144.26666666666665	42.0
SRR5946894	8.5	126.33333333333333	6.0	9823.445539481616	4.2	3319.9754273504273	37.5	310.9581168831169	259.1136363636364	4.0	30.33333333333333	27.5	67.88888888888889	27.642857142857142
SRR5946895	3.5	85.0	8.0	8420.583518172649	0.0	2476.8781746031746	36.0	313.52189754689755	307.04718614718615	0.0	40.05555555555556	39.41428571428571	68.33333333333334	28.75
SRR5946905	20.0	385.66666666666663	21.5	30031.826835621774	17.6	9949.2693001443	133.0	1021.3598845598846	824.0702922077922	5.0	107.22222222222223	100.92857142857143	205.7777777777778	77.125
SRR5946907	10.5	159.33333333333337	6.5	12023.93772893773	4.8	4599.387237762237	33.333333333333336	398.2972222222222	293.69848484848484	5.0	33.0	33.67857142857143	84.33333333333333	35.25
SRR5946909	7.333333333333333	141.0	8.5	11054.254179818137	4.8	4318.091089466089	45.83333333333333	404.2787518037518	315.79740896358544	3.0	44.388888888888886	43.9	111.33333333333334	36.25
SRR5946911	8.5	164.33333333333331	9.5	13252.664535464535	7.0	4804.849492174492	61.5	451.5231601731602	320.8034632034632	3.0	44.111111111111114	48.035714285714285	97.1111111111111	39.0
SRR5946912	7.0	100.0	6.0	7979.906834115112	0.0	2920.4401515151517	60.0	272.5831168831169	221.3595238095238	3.0	27.11111111111111	29.47142857142857	91.33333333333334	31.25
SRR5946915	7.5	116.0	7.0	8774.021213420898	4.2	3460.154337329337	70.5	335.6055194805195	277.7583333333333	3.0	33.33333333333333	40.8	96.66666666666667	33.30555555555556
SRR5946920	7.5	149.33333333333331	8.0	11323.925561362756	6.5	3885.2997835497836	45.33333333333333	417.3704906204906	288.1670454545455	4.0	29.33333333333333	47.75	90.33333333333331	36.625
SRR5946921	16.5	288.66666666666663	18.5	23616.307778815386	12.8	7532.683441558442	96.0	980.686507936508	641.2666666666667	6.0	82.83333333333334	79.37142857142857	188.55555555555554	74.75
SRR5946923	17.0	324.66666666666663	18.5	24397.626821133876	19.75	8238.21414141414	107.0	877.0858585858585	678.3900974025973	3.0	96.33333333333333	90.28571428571428	185.22222222222223	67.75
SRR5946924	12.0	237.33333333333331	14.0	17888.192674554484	11.4	6082.0	78.5	667.2248556998557	520.5848484848485	4.0	67.66666666666666	62.51428571428572	136.0	53.75
SRR5946925	17.5	227.33333333333331	13.5	18101.131730049136	10.4	6466.409054834055	78.5	715.6734848484848	546.8602272727272	4.0	76.61111111111111	55.34285714285714	133.0	52.375
SRR5946927	3.666666666666667	137.0	9.5	10479.885525585525	9.5	3555.875396825397	35.0	371.8790043290043	354.2857142857143	1.0	50.55555555555556	42.3	76.77777777777777	26.125
SRR5946930	17.5	323.66666666666663	18.5	25858.96883531377	12.8	8870.42867965368	112.83333333333333	995.926479076479	668.1069264069264	9.0	89.94444444444444	91.2	168.88888888888889	74.25
