Sample	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
SRR5946931	0.0	0.0	0.0	7.0	5.0	12.5	0.0	8.0	8.0	67.33333333333334	55.36666666666667	64.0	123.83333333333333	264.2916666666667	58.0	4.0	3.0	19.0	55.66666666666667	59.166666666666664	47.5	697.6515873015873	455.52222222222224	13.35	20.0	8.666666666666666	68.0	134.8515873015873	10.0	9.0	9.428571428571429	144.33333333333334	34.25	24.0	1299.072557997558	745.7928571428571	486.82380952380953	1054.2666666666667	0.0	1.0	10.8	168.8	102.29343434343434	47.0	353.5	28.5	101.33333333333331	1076.5665631469979	71.66666666666667	0.0	7.0	0.0	173.87348484848485	515.5	411.48333333333335	1.0	73.11666666666666	104.5	35.93333333333334	221.5	559.0833333333334	0.0	3.0	151.75	12.375	6486.331611078979	840.2583333333333	3.0	51.655555555555566	92.3452380952381	12.0	12.0	0.0	0.0	8.0	7.666666666666667	8.5	0.0	33.44444444444444	12.0	0.0	0.0	7.0	0.0	0.0	8.666666666666666	10.0	0.0	12.333333333333334	0.0	10.666666666666666	10.8	12.636363636363637	0.0	13.0	11.6	3.5	10.75	10.0	1.0	0.0	8.0	0.0	8.5	13.0
SRR5946933	0.0	0.0	0.0	3.0	2.5	6.5	1.0	5.0	5.0	34.66666666666667	27.0	18.11111111111111	67.3	125.35714285714286	24.0	5.0	1.0	11.0	29.666666666666664	32.166666666666664	28.5	362.8833333333333	225.08333333333334	5.85	13.5	0.0	36.0	66.65357142857142	5.714285714285714	4.5	5.142857142857143	94.0	10.75	11.0	703.5374542124542	516.0544871794872	255.16071428571428	558.3527777777778	0.0	3.0	0.0	61.5	64.92626262626263	25.5	186.0	7.0	65.0	531.8052380952381	12.666666666666666	0.0	5.0	1.0	75.80454545454545	260.6666666666667	209.63333333333333	2.0	39.43333333333333	49.333333333333336	18.133333333333333	117.6	466.46666666666664	0.0	2.0	75.16666666666667	5.875	3555.092857142857	559.5166666666667	0.0	4.0	41.43571428571428	6.8	6.125	0.0	0.0	5.0	3.6666666666666665	4.5	0.0	15.22222222222222	5.0	0.0	0.0	0.0	0.0	0.0	5.0	6.066666666666666	2.6666666666666665	6.666666666666667	0.0	6.0	5.9	5.545454545454546	0.0	4.5	8.333333333333334	0.0	6.25	5.8	0.0	0.0	5.0	0.0	4.5	5.25
SRR5946935	1.0	0.0	0.0	2.6666666666666665	5.5	14.5	4.0	7.5	7.5	127.33333333333331	179.58333333333334	85.1	189.33333333333334	742.3611111111111	101.5	9.0	8.666666666666666	18.0	62.5	142.0	131.33333333333334	923.5527777777778	729.0722222222222	13.1	6.666666666666666	20.5	174.0	174.20905483405483	10.625	5.333333333333333	11.875	294.5833333333333	56.6	105.66666666666667	1411.1275557775557	951.7273809523809	611.1833333333334	1508.7468975468976	0.0	5.0	25.2	357.7	142.9242424242424	63.333333333333336	500.81969696969696	53.0	114.0	1708.0934837092732	90.2	0.0	17.0	0.0	331.28434343434344	947.1833333333334	562.6333333333333	24.166666666666668	152.83333333333334	182.0	49.0	306.93333333333334	405.0	12.0	0.0	171.1	13.444444444444445	7685.984960653382	862.8809523809524	22.0	113.90555555555557	89.0734126984127	10.0	11.625	0.0	0.0	7.5	11.75	9.0	0.0	65.33333333333333	5.0	4.0	0.0	29.5	0.0	33.5	5.5	12.882352941176473	10.0	32.0	7.0	17.0	9.0	11.846153846153848	0.0	29.5	10.6	27.0	12.25	17.75	19.0	6.2	9.0	4.0	11.5	14.25
SRR5946937	0.0	0.0	0.0	4.0	4.0	11.0	3.0	6.0	6.0	54.0	50.7	29.555555555555557	102.0	247.78571428571428	51.0	7.0	2.333333333333333	20.0	37.0	56.33333333333333	40.66666666666667	577.9674603174603	395.22222222222223	10.0	17.0	4.333333333333333	52.0	102.73650793650793	9.875	6.0	9.5	147.33333333333334	27.0	16.0	1050.7829365079365	569.5333333333333	402.375	864.2718253968254	0.0	0.0	0.0	149.54999999999998	95.38686868686868	35.833333333333336	308.73333333333335	19.0	89.0	869.3449275362319	71.33333333333333	0.0	4.833333333333333	0.0	115.14166666666667	450.25	353.45	4.0	70.83333333333333	88.0	28.266666666666666	185.15	440.18333333333334	0.0	1.0	140.88333333333333	11.0	5343.971831238937	629.7428571428571	3.0	19.8	57.11626984126984	13.8	8.142857142857142	0.0	0.0	6.0	5.25	7.2	0.0	24.33333333333333	9.0	1.0	0.0	5.0	0.0	0.0	5.0	8.875	5.666666666666667	10.0	0.0	9.0	7.0	9.833333333333334	0.0	10.5	11.5	2.0	13.333333333333334	9.4	1.0	0.0	4.0	1.0	5.5	8.75
SRR5946940	1.0	3.0	0.0	2.0	2.0	6.0	1.0	5.0	5.0	55.66666666666666	62.56666666666666	29.2	82.83333333333333	238.34444444444443	50.5	4.333333333333333	2.75	11.0	28.33333333333333	38.333333333333336	45.333333333333336	361.7055555555556	273.9666666666667	6.1	9.0	4.75	60.0	77.7623015873016	4.875	2.6666666666666665	4.75	96.41666666666667	14.2	25.0	723.3446275946276	450.92857142857144	296.2583333333333	622.7809523809524	0.0	3.0	9.666666666666668	147.75	58.0530303030303	28.666666666666668	203.7651515151515	11.0	55.0	721.4089807852965	38.66666666666667	0.0	5.333333333333333	0.0	109.70656565656566	398.68333333333334	234.15	3.0	52.199999999999996	53.0	24.6	128.43333333333334	269.8	2.0	1.0	88.57142857142857	5.777777777777778	3947.556732577708	415.01666666666665	8.0	43.477777777777774	42.12619047619047	6.0	6.0	0.0	0.0	5.0	4.25	0.0	0.0	21.666666666666668	4.0	1.0	3.0	8.0	0.0	14.75	2.75	5.647058823529412	0.0	10.666666666666666	0.0	8.0	4.818181818181818	5.076923076923077	0.0	11.5	5.4	6.0	5.0	8.333333333333334	5.0	0.0	4.0	1.0	6.5	6.25
SRR5946942	1.0	0.0	1.0	3.0	3.5	13.5	1.0	11.0	11.0	55.66666666666666	65.16666666666667	35.333333333333336	160.9	366.8095238095238	80.5	7.0	5.333333333333333	16.0	54.333333333333336	80.83333333333333	73.66666666666667	868.1071428571429	579.2222222222222	16.6	8.666666666666668	7.0	104.0	147.72117604617605	12.0	8.5	12.714285714285714	228.0	45.25	52.0	1446.312592962593	797.4452380952381	608.3416666666667	1266.9388888888889	0.0	1.0	22.2	174.16666666666666	133.65	47.5	487.75	36.0	122.66666666666669	1376.7353987378083	89.06666666666666	0.0	16.75	1.0	205.3929292929293	643.1666666666666	473.1595238095238	8.0	105.56666666666666	122.33333333333333	24.933333333333334	270.05	525.4333333333333	4.0	2.0	164.85	13.125	7913.042460317461	851.1928571428572	1.0	9.5	75.76547619047619	11.428571428571429	10.25	0.0	0.0	11.0	7.5	10.75	0.0	44.22222222222222	13.0	0.0	0.0	9.5	0.0	0.0	6.0	11.8125	7.333333333333333	19.33333333333333	0.0	10.333333333333334	7.75	11.909090909090908	0.0	22.0	13.8	11.0	13.75	16.0	4.0	6.4	5.0	0.0	2.5	10.0
SRR5946943	0.0	1.5	0.0	8.0	6.0	12.5	1.0	8.5	8.5	59.0	55.5	27.333333333333336	136.3	280.8888888888889	81.0	11.0	4.0	17.0	53.33333333333333	65.5	69.0	636.7916666666666	432.0452380952381	10.8	23.0	0.0	86.0	121.38095238095238	9.428571428571429	7.5	8.857142857142858	190.0	31.25	25.5	1386.0376706626707	938.2089743589744	519.1583333333333	1003.061507936508	0.0	2.0	18.0	235.26666666666665	108.07626262626262	48.5	352.0	20.0	122.66666666666669	1118.8909254267744	72.0	0.0	10.8	1.0	147.62020202020202	555.6	374.26666666666665	2.333333333333333	80.6	103.0	31.733333333333334	220.9	781.75	0.0	4.0	151.5	11.0	7358.090873015873	1085.3055555555554	0.0	69.4	80.98095238095237	7.857142857142857	7.75	0.0	1.0	8.5	6.0	5.8	2.0	31.33333333333333	8.0	1.0	0.0	7.0	0.0	0.0	10.0	11.133333333333333	5.666666666666667	15.333333333333334	0.0	8.25	9.1	10.090909090909092	0.0	12.5	8.4	3.0	11.0	8.75	0.0	4.75	8.0	0.0	7.5	9.25
SRR5946946	0.0	3.0	0.0	4.5	4.0	19.0	0.0	13.0	13.0	98.33333333333333	98.0	49.333333333333336	241.5	417.25	99.0	11.0	3.75	35.0	87.66666666666666	89.16666666666667	90.66666666666666	1035.426984126984	740.2388888888888	21.0	29.0	15.0	124.0	209.23769841269842	17.0	16.5	15.857142857142858	218.5	49.25	35.5	2052.45	1275.1297619047618	821.2464285714286	1711.5075396825396	0.0	3.0	35.6	288.75	189.40404040404042	67.0	557.5	40.0	163.66666666666666	1831.9254578754578	129.33333333333334	0.0	13.5	0.0	238.75757575757575	840.0833333333334	640.0666666666666	12.0	90.46666666666667	141.16666666666666	46.86666666666667	370.6333333333333	931.3583333333333	4.0	3.0	222.01666666666665	19.875	11295.850793650794	1265.838888888889	0.0	5.0	116.24761904761905	14.571428571428571	14.125	0.0	0.0	13.0	9.333333333333334	10.4	0.0	53.11111111111112	15.0	1.0	3.0	10.5	0.0	0.0	15.0	16.9375	9.0	21.33333333333333	0.0	16.0	13.8	16.272727272727273	0.0	20.5	15.333333333333334	3.0	20.25	19.8	2.0	7.0	11.0	0.0	8.0	15.0
SRR5946947	0.0	0.0	0.0	8.5	5.0	14.0	1.0	8.0	8.0	68.33333333333334	60.0	31.88888888888889	144.4	222.45238095238096	60.0	8.333333333333334	2.333333333333333	20.0	60.0	51.0	54.5	672.4734126984127	498.65	11.75	11.666666666666668	6.666666666666667	80.0	122.08015873015873	22.25	11.5	0.0	139.66666666666666	34.0	23.5	1383.2430735930736	881.3607142857143	502.0416666666667	1087.8519841269842	0.0	5.0	21.35	194.08333333333331	112.7030303030303	44.0	359.0	27.0	101.33333333333331	1127.8537832310838	26.666666666666668	0.0	10.4	0.0	158.0969696969697	566.5	357.6666666666667	7.0	87.2	99.16666666666666	35.93333333333333	214.05	656.2583333333333	0.0	4.0	116.08333333333333	13.0	6857.082936507936	903.8916666666667	0.0	10.0	87.02857142857142	13.333333333333334	11.428571428571429	0.0	0.0	8.0	0.0	7.2	0.0	30.0	16.0	2.0	0.0	0.0	0.0	0.0	12.5	10.6875	0.0	21.5	0.0	11.666666666666666	10.090909090909092	11.727272727272728	0.0	12.0	9.6	1.0	12.0	10.6	1.0	6.0	9.0	0.0	8.0	11.75
SRR5946952	0.0	0.0	0.0	1.5	2.0	11.0	1.0	7.5	7.5	42.0	45.0	38.77777777777778	104.83333333333334	290.3333333333333	96.0	4.5	7.5	23.0	56.333333333333336	68.0	62.33333333333333	765.4269841269842	411.6595238095238	12.8	14.5	11.5	84.0	109.67896825396825	10.0	7.0	10.428571428571429	154.0	22.5	22.0	1136.9307692307693	684.2607142857142	502.6059523809524	1041.2134920634921	0.0	2.0	0.0	200.75	110.97020202020201	35.5	335.5	15.0	104.33333333333331	1004.418115942029	73.0	1.0	8.833333333333334	1.0	144.89166666666665	553.3333333333334	409.8	8.0	83.1	93.66666666666667	21.53333333333333	260.6166666666667	450.25	0.0	1.0	158.0	10.5	5590.4900793650795	655.5833333333334	0.0	4.0	70.73095238095237	10.8	9.25	0.0	0.0	7.5	7.333333333333333	11.25	0.0	39.77777777777778	7.0	2.0	4.0	7.0	0.0	0.0	8.5	10.1875	7.666666666666667	21.5	0.0	7.666666666666667	7.5	10.909090909090908	0.0	16.0	15.5	8.0	11.25	15.2	1.0	0.0	4.0	0.0	3.0	8.75
SRR5946954	0.0	0.0	0.0	4.0	3.0	11.5	0.0	7.5	7.5	56.333333333333336	45.75	37.55555555555556	95.0	223.20833333333331	60.0	5.5	2.6666666666666665	20.0	42.66666666666667	36.0	58.0	551.1345238095238	361.1666666666667	9.8	18.0	0.0	74.0	104.26904761904761	8.285714285714286	7.0	7.714285714285714	112.5	15.75	19.0	1020.4119047619048	614.6571428571428	409.9	880.5630952380952	0.0	3.0	0.0	87.83333333333333	88.98686868686869	33.0	266.5	8.0	77.66666666666667	857.33663003663	23.0	0.0	6.8	2.0	123.2	443.1666666666667	306.8333333333333	9.0	71.4	74.0	22.0	198.08333333333331	456.55	0.0	1.0	109.2	8.5	5202.588492063492	610.0333333333333	0.0	3.5	69.41904761904762	7.857142857142857	8.375	0.0	0.0	7.5	3.333333333333333	0.0	0.0	29.22222222222222	6.0	0.0	0.0	3.5	0.0	0.0	9.0	7.4375	0.0	19.5	0.0	7.0	7.888888888888889	9.545454545454543	0.0	12.5	12.25	4.0	8.75	11.4	0.0	0.0	6.0	0.0	3.5	9.25
SRR5946955	0.0	0.0	0.0	5.0	6.0	16.5	1.0	12.0	12.0	71.33333333333334	68.16666666666666	81.625	154.33333333333331	377.3333333333333	102.0	5.0	7.0	32.0	75.0	78.66666666666666	73.66666666666667	980.3710317460317	515.0690476190476	17.15	18.5	12.0	92.0	169.67936507936508	12.285714285714286	10.5	12.857142857142858	219.0	29.25	27.0	1569.6528693528694	915.9166666666666	662.3261904761905	1380.4357142857143	1.0	1.0	0.0	194.66666666666669	150.68434343434345	52.5	511.0	21.0	121.0	1378.9983516483517	85.93333333333334	0.0	13.833333333333334	2.0	202.57857142857142	688.1666666666666	548.4555555555555	10.0	96.39999999999999	124.0	33.13333333333333	327.85	611.475	0.0	2.0	232.4	14.875	8062.122222222222	953.5833333333334	5.0	10.0	99.41666666666667	15.6	17.666666666666668	0.0	0.0	12.0	8.333333333333334	16.0	0.0	44.888888888888886	12.0	0.0	0.0	9.5	0.0	0.0	10.0	13.0625	10.666666666666666	24.0	0.0	12.0	10.666666666666666	15.090909090909092	0.0	18.5	18.2	9.0	20.0	0.0	3.0	9.0	6.0	0.0	5.5	12.25
SRR5946958	0.0	0.0	0.0	4.0	3.0	15.0	0.0	18.0	18.0	66.66666666666666	75.75	52.22222222222222	181.33333333333334	390.0238095238095	162.0	4.5	7.666666666666667	31.0	80.0	83.0	79.33333333333333	1102.7809523809524	541.0444444444445	19.5	22.0	16.0	90.0	184.92063492063494	13.857142857142858	10.5	14.0	182.0	31.5	30.0	1764.4826007326008	919.7214285714285	734.1666666666666	1579.8583333333333	0.0	0.0	0.0	230.75	162.82828282828282	55.0	536.0	15.0	140.66666666666666	1655.1191511387165	104.41666666666667	1.0	13.0	2.0	233.83636363636364	791.0	597.8833333333333	15.0	99.76666666666667	160.16666666666666	33.93333333333334	392.01666666666665	608.6857142857143	2.0	2.0	216.66666666666666	17.375	9000.167857142857	944.6809523809524	2.0	6.333333333333333	119.31666666666666	12.714285714285714	12.857142857142858	0.0	0.0	18.0	8.666666666666666	13.0	0.0	50.0	9.0	0.0	0.0	11.0	0.0	0.0	12.5	15.0	0.0	16.333333333333332	0.0	12.333333333333334	11.555555555555555	15.454545454545457	0.0	19.5	17.2	9.0	19.5	17.6	1.0	8.25	6.0	0.0	5.5	13.25
SRR5946959	0.0	0.0	0.0	3.5	2.0	10.5	0.0	8.0	8.0	54.0	54.36666666666667	50.22222222222222	122.16666666666666	226.625	68.0	5.0	4.333333333333333	16.0	45.66666666666667	55.333333333333336	46.666666666666664	656.2424603174603	434.8416666666667	11.85	18.5	0.0	54.0	125.44246031746032	9.142857142857142	7.5	8.857142857142858	164.16666666666666	33.75	21.0	1126.3171245421245	635.4452380952381	439.9690476190476	961.4805555555556	0.0	0.0	0.0	88.5	109.99747474747475	35.0	319.0	30.0	91.33333333333331	963.59016563147	70.66666666666666	0.0	6.333333333333333	0.0	140.13484848484848	451.5833333333333	366.98333333333335	1.0	64.66666666666667	101.66666666666667	25.133333333333333	203.85	440.31666666666666	2.0	3.0	146.9	10.625	5503.148412698412	665.3523809523809	3.0	6.0	70.43095238095238	9.0	10.125	0.0	0.0	8.0	7.333333333333333	7.0	0.0	26.444444444444443	8.0	1.0	0.0	0.0	0.0	0.0	8.0	9.9375	0.0	11.0	0.0	8.333333333333334	7.7	11.818181818181818	0.0	10.5	10.0	8.0	11.75	10.4	2.0	4.8	6.0	0.0	5.5	9.75
SRR5946961	0.0	0.0	2.0	5.0	8.5	15.5	6.0	15.5	15.5	75.66666666666667	131.3	98.77777777777777	181.33333333333331	489.1904761904762	129.0	13.0	6.666666666666667	22.0	72.0	88.33333333333333	100.66666666666667	1061.9059523809524	703.2555555555556	17.65	10.333333333333332	19.5	140.0	200.12579365079364	14.285714285714286	8.0	14.428571428571429	245.83333333333334	45.0	62.333333333333336	1555.3201992451993	951.8357142857143	742.3654761904762	1485.6278499278499	1.0	2.0	22.714285714285715	220.13333333333333	145.87121212121212	36.0	484.5	49.0	148.33333333333334	1545.9404761904761	101.66666666666667	1.0	11.0	0.0	276.1909090909091	838.25	600.1888888888889	9.75	106.66666666666666	147.0	32.93333333333333	379.3	594.7166666666667	4.0	3.0	273.747619047619	14.5	8706.319841269842	891.4333333333333	0.0	95.2	107.38809523809523	13.428571428571429	18.0	0.0	0.0	15.5	12.666666666666666	11.0	0.0	60.0	13.0	3.0	0.0	17.0	0.0	0.0	10.5	13.294117647058824	11.0	25.33333333333333	0.0	9.333333333333334	9.727272727272728	15.916666666666666	0.0	19.0	20.0	8.5	15.25	22.666666666666668	8.0	7.8	8.0	0.0	5.5	10.5
SRR5946962	0.0	0.0	0.0	3.0	3.0	7.5	1.5	8.0	8.0	54.0	53.333333333333336	36.5	96.0	241.26190476190476	47.5	4.0	5.333333333333333	18.0	35.33333333333333	50.666666666666664	50.33333333333333	571.629761904762	366.25555555555553	11.85	10.0	8.0	62.0	106.19404761904762	6.875	5.333333333333333	7.0	114.41666666666667	23.6	30.5	963.014035964036	496.0345238095238	364.24285714285713	882.3861111111111	0.0	2.0	1.0	166.25	102.73484848484848	33.5	295.030303030303	16.0	62.0	834.7202380952381	54.333333333333336	0.0	7.5	1.0	135.83333333333334	447.43333333333334	355.1166666666667	5.0	55.93333333333334	84.0	23.93333333333333	181.21666666666667	290.1333333333333	4.0	1.0	120.25	9.555555555555555	4383.486111910106	458.44444444444446	8.0	49.78888888888889	59.449999999999996	6.857142857142857	7.5	0.0	0.0	8.0	5.0	6.5	0.0	25.444444444444443	9.0	1.0	0.0	8.0	0.0	13.75	3.75	8.75	0.0	13.0	0.0	8.666666666666666	6.25	8.333333333333334	0.0	17.0	10.75	12.0	10.0	9.5	2.0	4.4	4.0	1.0	2.5	9.5
SRR5946963	0.0	0.0	0.0	0.0	0.0	4.0	1.0	3.5	3.5	10.666666666666668	12.5	11.25	25.2	76.19047619047619	18.0	0.0	2.333333333333333	4.0	12.333333333333332	17.0	10.0	188.49761904761905	82.76666666666667	3.3	3.0	0.0	12.0	23.858730158730157	2.571428571428572	2.5	2.857142857142857	29.5	2.75	3.0	313.91785714285714	177.1974358974359	122.63333333333333	261.6119047619048	0.0	0.0	0.0	17.5	26.723232323232324	16.0	110.0	0.0	23.666666666666668	243.36223496697949	20.0	0.0	3.0	0.0	49.273809523809526	104.66666666666667	113.66666666666667	0.0	18.766666666666666	22.666666666666668	3.666666666666667	58.0	104.98333333333333	2.0	0.0	44.03333333333333	2.375	1684.5595238095239	163.25	0.0	1.0	20.616666666666667	2.8	3.0	0.0	0.0	3.5	2.0	0.0	0.0	6.0	2.0	0.0	0.0	3.5	0.0	0.0	2.0	3.076923076923077	0.0	0.0	0.0	2.333333333333333	2.125	3.0	0.0	5.0	3.75	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.25
SRR5946966	0.0	0.0	0.0	2.0	4.0	10.5	2.0	10.5	10.5	55.0	65.5	47.7	175.7	355.375	126.0	0.0	6.333333333333333	29.0	53.333333333333336	67.33333333333333	69.33333333333334	946.1111111111111	519.6333333333333	17.15	20.0	9.5	82.0	135.48253968253968	11.0	5.0	11.125	218.5	28.4	41.0	1571.2326617826618	793.7833333333333	681.3	1286.979761904762	1.0	0.0	31.2	136.33333333333334	148.22424242424242	39.0	448.0	20.0	121.33333333333331	1418.577495107632	118.33333333333333	0.0	10.833333333333334	2.0	194.789898989899	677.9333333333333	477.93333333333334	6.5	86.96666666666667	154.66666666666669	29.8	355.81666666666666	551.3	6.0	4.0	199.4	15.625	8223.00753968254	841.1285714285714	4.0	4.666666666666667	76.35	16.8	8.75	0.0	0.0	10.5	5.75	10.0	0.0	41.55555555555556	9.0	1.0	0.0	9.5	1.0	0.0	6.333333333333333	13.9375	10.333333333333334	14.666666666666666	0.0	7.333333333333333	7.909090909090909	12.916666666666666	0.0	26.5	16.0	11.0	19.0	16.8	4.0	0.0	10.0	0.0	5.5	9.75
SRR5946967	0.0	0.0	0.0	3.5	3.0	6.0	0.0	3.5	3.5	20.666666666666668	22.2	17.625	54.5	86.5	36.0	0.0	1.3333333333333333	12.0	18.333333333333336	22.0	17.0	297.5293650793651	207.1	5.5	7.0	3.6666666666666665	18.0	59.798809523809524	7.0	6.0	6.6	77.5	14.0	14.0	592.7531746031746	333.1738095238095	200.9595238095238	451.87380952380954	0.0	1.0	0.0	34.166666666666664	53.84848484848485	20.0	165.0	8.0	50.0	464.55783410138247	12.333333333333334	0.0	5.75	0.0	64.63333333333333	208.16666666666666	203.3	0.0	21.833333333333332	45.66666666666667	17.733333333333334	94.5	272.5083333333333	0.0	2.0	82.76666666666667	6.0	2880.663888888889	345.5952380952381	0.0	2.0	38.30238095238095	5.166666666666667	4.857142857142857	0.0	0.0	3.5	2.333333333333333	4.0	0.0	9.555555555555555	5.0	0.0	0.0	4.0	0.0	0.0	5.5	5.230769230769231	0.0	0.0	0.0	4.666666666666667	4.5	4.909090909090909	0.0	10.0	5.25	1.0	7.0	0.0	0.0	2.75	2.0	0.0	5.0	5.25
SRR5946968	0.0	4.5	0.0	3.5	3.5	11.0	2.0	11.0	11.0	39.666666666666664	40.0	36.44444444444444	118.33333333333334	276.9761904761905	88.0	1.5	8.5	20.0	38.66666666666667	72.0	60.5	758.743253968254	345.79047619047617	12.45	12.0	0.0	62.0	110.12460317460318	8.428571428571429	5.5	9.571428571428571	135.66666666666666	20.75	30.0	1052.6764790764792	619.5071428571429	512.5416666666666	994.9869047619047	0.0	1.0	22.0	136.41666666666666	106.4919191919192	25.0	352.0	11.0	93.0	1129.7348133848134	74.33333333333334	0.0	7.833333333333333	0.0	162.95238095238096	540.1666666666666	381.15	7.833333333333333	68.7	105.16666666666667	19.933333333333334	279.75	331.23333333333335	0.0	1.0	143.58333333333334	10.125	5828.186507936508	575.0595238095239	0.0	52.93333333333334	63.75714285714286	6.857142857142857	7.25	0.0	0.0	11.0	7.0	11.25	0.0	32.666666666666664	3.0	0.0	0.0	8.5	0.0	0.0	6.0	10.4375	0.0	17.0	0.0	5.5	6.333333333333333	10.181818181818182	0.0	20.5	14.25	11.0	11.25	7.0	3.0	0.0	2.0	0.0	4.0	7.75
SRR5946969	0.0	0.0	0.0	10.5	10.0	28.5	1.0	22.5	22.5	117.0	141.83333333333334	85.22222222222223	296.1666666666667	629.8333333333334	129.0	8.666666666666666	8.0	46.0	121.66666666666666	142.16666666666669	112.33333333333333	1617.8507936507935	1008.7	29.55	37.5	15.333333333333334	156.0	306.125	23.285714285714285	21.0	21.714285714285715	301.3333333333333	68.75	77.0	2681.619488844489	1705.1904761904761	1110.8940476190476	2315.684126984127	0.0	3.0	41.86666666666667	327.8333333333333	257.8530303030303	104.0	828.0	54.5	241.66666666666663	2539.5553830227745	159.33333333333331	0.0	18.5	0.0	380.80454545454546	1154.8333333333333	855.5261904761904	19.0	160.25	232.0	70.46666666666667	466.3	1215.638888888889	2.0	5.0	368.8833333333333	26.5	15549.451984126985	1782.7666666666667	3.0	10.0	166.8452380952381	21.428571428571427	19.625	0.0	0.0	22.5	14.0	16.2	0.0	72.44444444444444	15.0	3.0	0.0	20.0	0.0	0.0	23.5	24.25	0.0	27.0	0.0	20.666666666666668	16.181818181818183	24.63636363636364	0.0	28.5	26.4	6.5	27.5	29.2	6.0	11.0	14.0	0.0	16.5	20.75
