sample Group Biosynthesis_of_Cofactors_and_Vitamins Carbohydrate_metabolism Cellular_Structure_and_Modification_of_Macromolecules Central_metabolism_and_energy Lipid_metabolism Metabolism_of_Alcohols_and_Aldehydes Metabolism_of_Aromatic_Compounds_and_Xenobiotics Metabolism_of_Carboxylic_Acids Metabolism_of_amino_acids_and_derivatives Nucleotide_and_Nucleic_Acid_Metabolism Signaling_and_Regulation_Metabolism Specialized_and_Miscellaneous_Routes
train_3197 NP 0.006790367143 0.00325021886 0.002213133966 0.0063517081 0.00297322331 0.000193277887 0.00210915467 0.00159755211 0.008039767184 0.0091487299 0.00015428492 0.003412629021
train_3198 NP 0.00854211802 0.004848024376 0.00331470503 0.00616149537 0.003271928822 0.000184026208 0.002646846756 0.00214743013 0.010606283598 0.01099359496 3.536575e-05 0.004488765845
train_3199 H 0.008911453504 0.00421592946 0.00323083328 0.00538195169 0.00442839564 0.0001865857 0.0025761017 0.00193694868 0.010709951819 0.0123946285 6.21502e-06 0.00434882344
train_32 MBD 0.00230558943 0.0011185147 0.00085394022 0.001860189224 0.00098922691 8.0340003e-05 0.00068679422 0.00067448956 0.002845855465 0.0030562533 1.984527e-05 0.00127837249
train_320 DD 0.0066018005 0.004007184 0.0019593132 0.00753110599 0.00431744734 0.00050497922 0.0020638606 0.0017972576 0.008370137011 0.006925806 0.0001175773 0.00399151406
train_3200 H 0.00739795661 0.00418275847 0.003031967 0.004374580585 0.003208162362 8.228899e-05 0.002097077295 0.00168387572 0.0086534845423 0.009719715476 6.8797562e-06 0.00369914948
train_3201 NP 0.007606819314 0.004086245107 0.00317839509 0.004146318587 0.00314773485 0.00010305052 0.00222372623 0.00177252583 0.00946927881 0.0106363663 2.1455e-05 0.00390845954
train_3202 H 0.006779230729 0.003676440495 0.002892527447 0.004479404694 0.002954453084 0.000114509786 0.001975462304 0.00152831786 0.008059313876 0.00968261854 1.9191927e-05 0.0035601981
train_3203 H 0.0073797269 0.00400966341 0.00288321119 0.004871402762 0.00252441027 0.00011336704 0.00212132351 0.00205894045 0.009089356516 0.01060284472 2.47338e-06 0.003786099058
train_3204 NP 0.007806074989 0.00445300372 0.00290101337 0.004686983802 0.0031201123 0.00013066932 0.001991166121 0.0018307476 0.00882306437 0.00936288526 2.87412e-05 0.003519802827
train_3205 H 0.006814500784 0.003496181733 0.00251153587 0.003915604584 0.002842023223 0.000129806565 0.00196972463 0.0012691556 0.007281472979 0.0085167546 9.64029e-06 0.003034330566
train_3206 NP 0.007478218663 0.00445161172 0.0029516696 0.00490818783 0.00242687566 6.044576e-05 0.0023131505 0.001991983317 0.008898168838 0.01001936501 2.03138e-05 0.003388000244
train_3207 H 0.008418091465 0.00476898637 0.00314346858 0.004801840848 0.00259727807 0.0001260135 0.002209310693 0.002073897824 0.010252790241 0.01048392556 2.33233e-05 0.003277569985
train_3208 NP 0.00680020328 0.00329419705 0.0024777707 0.00431051045 0.003260736036 7.310479e-05 0.00228756431 0.00147974999 0.00788721426 0.00995099557 1.7802e-06 0.00333378683
train_3209 H 0.007341618122 0.004713780942 0.003260138423 0.004937622547 0.002863174265 9.5938965e-05 0.002315529691 0.001988414551 0.009546876548 0.01105359905 1.149359e-05 0.003881794785
train_321 DD 0.00754473932 0.00553317444 0.0026345795 0.00449183672 0.00152275739 8.68024e-05 0.0009159435 0.0019365925 0.01164925579 0.0080403982 2.28497e-05 0.00242374007
train_3210 H 0.00792864421 0.004697118878 0.0032317103 0.004733755712 0.003755735107 7.0258993e-05 0.00221729774 0.001994233431 0.00931734099 0.0105032146 1.25532e-05 0.00398667438
train_3211 NP 0.006793310876 0.00359397994 0.00303034571 0.003481767332 0.002788917548 7.8443286e-05 0.00188936639 0.001341782518 0.008472215448 0.00940501243 1.427729e-05 0.00355855038
train_3212 H 0.00740596054 0.00328696872 0.0031813154 0.00394906149 0.00202845772 5.79089e-05 0.0020719542 0.00173201555 0.00818214342 0.01186640621 1.10039e-05 0.00296919234
train_3213 H 0.008597066135 0.004642106537 0.0028358881 0.00862563633 0.005565770078 0.00045994283 0.002797847598 0.00204446444 0.010305276546 0.00981975167 9.43295e-05 0.00526616959
train_3214 H 0.008028657669 0.0051558331 0.0031133202 0.005394967977 0.00252406035 0.00014686782 0.00252620391 0.00212559368 0.010088356 0.01013136347 4.17111e-05 0.003835591935
train_3215 H 0.00797922057 0.00430905828 0.002880632203 0.004549937397 0.003171413448 8.890892e-05 0.002548066472 0.00174243455 0.009971222149 0.01077574655 2.2295673e-05 0.003885406805
train_3216 H 0.007318717592 0.003513870626 0.0029114139 0.004229923143 0.002591701295 9.3794525e-05 0.00200615856 0.001700202995 0.00827563697 0.010092957487 2.17931e-05 0.003658707378
train_3217 H 0.008318720885 0.00480391203 0.00331164016 0.005068175 0.00352738705 0.0001539254 0.002165005424 0.0018138307 0.009984207811 0.01013966266 1.37835e-05 0.003973767087
train_3218 H 0.00690838811 0.00366736002 0.0032082179 0.00413183491 0.00283742423 8.404749e-05 0.00213343273 0.001683923009 0.008500699851 0.01113126905 3.04067e-05 0.003495025191
train_3219 H 0.007776112115 0.004157168731 0.0032214665 0.005377786016 0.0036542081 0.0001478748 0.00269290647 0.00189532999 0.010149065031 0.01161954325 3.35681e-05 0.004304419267
train_322 DD 0.00657595307 0.00397788791 0.0021737893 0.00680890519 0.004156192408 0.00039172723 0.0017511348 0.0018607347 0.00948259378 0.0081308636 9.44702e-05 0.003227109242
train_3220 NP 0.00950026186 0.005211280338 0.0030677265 0.007587400095 0.00566985264 0.00034336657 0.002697544345 0.002117900269 0.010885807741 0.01091169332 6.04166e-05 0.005217722433
train_3221 NP 0.0115470944 0.006061716984 0.0032783578 0.012007662162 0.007922337181 0.00065538442 0.00310898297 0.00313149916 0.01403095503 0.0123785031 0.0001359825 0.00678691265
train_3222 H 0.00810263422 0.00427015078 0.00296077023 0.00457739114 0.00346738145 0.00014368056 0.002292483716 0.001916592665 0.00913107311 0.0107944599 1.04269e-05 0.003946392433
train_3223 NP 0.0100351243 0.004273748365 0.0033216012 0.004588396221 0.00350629315 0.00014127891 0.00272304593 0.00233368564 0.01152932405 0.0126087829 1.67858e-05 0.004236239077
train_3224 NP 0.00881418704 0.005453238609 0.00395685371 0.005772126993 0.003388088101 0.00011375857 0.00260459616 0.00225285883 0.011446574012 0.01141383975 1.44423e-05 0.00455778669
train_3225 NP 0.00916505638 0.00517037804 0.00310719575 0.006585324481 0.004097483923 0.000224738913 0.002734233552 0.00223974761 0.01087651024 0.011110438258 5.678181e-05 0.004298211847
train_3226 NP 0.00709040959 0.00361534979 0.0026655903 0.00461473588 0.0028075718 7.684472e-05 0.0024459558 0.00151549133 0.00844425164 0.0097676478 3.62159e-05 0.003640589825
train_3227 NP 0.007105350489 0.003658405653 0.002506379806 0.003881117008 0.00324112231 0.000135537213 0.00299144304 0.00125374452 0.00777472714 0.010199668 7.82129e-06 0.002794608906
train_3228 NP 0.008735095026 0.004521418364 0.00356546158 0.0062468097 0.00355233788 0.000166217387 0.002509106815 0.001997662194 0.01093909743 0.01162565121 1.29869e-05 0.0042775414
train_3229 NP 0.00697901672 0.004269266495 0.0021671948 0.008104203222 0.00443614614 0.00035643098 0.002225712225 0.001825771545 0.00898107433 0.00837435605 6.012129e-05 0.004492720462
train_323 DD 0.00587122671 0.00394526058 0.0024671582 0.00559816035 0.001841637191 0.000156153384 0.00149744751 0.00149594175 0.00786098764 0.0066090431 8.319165e-05 0.00272004992
train_3230 NP 0.00661358705 0.004051621083 0.002699026248 0.00500867688 0.003980715037 0.000133005657 0.00250623339 0.001866907964 0.009661715014 0.01085733773 3.3217632e-05 0.003732454821
train_3231 H 0.009556639288 0.00531118709 0.00353642569 0.00599500269 0.00382252961 0.00022970404 0.00268309602 0.00238786388 0.01198503379 0.01211855943 7.93199e-05 0.00416559109
train_3232 H 0.00743179177 0.00354728541 0.00351526389 0.00520072809 0.001805262222 6.054201e-05 0.00217879915 0.0022904255 0.0103506424 0.01178451627 5.05492e-06 0.00347389991
train_3233 NP 0.007942985893 0.00445295579 0.00368222 0.00487847597 0.0024529019 0.00011391973 0.00249094179 0.00230372353 0.01017006605 0.01179363966 1.20798e-05 0.00382074659
train_3234 NP 0.0083181171 0.00597278834 0.0032418698 0.00851295039 0.0060765182 0.0007575467 0.00251038117 0.0022498017 0.01088380803 0.0110213305 0.0001359108 0.00554538809
train_3235 H 0.006693544812 0.004147104362 0.002789736282 0.004597892335 0.002237784024 8.5394446e-05 0.002021531403 0.001682122363 0.00809139977 0.00963062355 1.85596e-05 0.003251562789
train_3236 H 0.0088736442 0.005127508923 0.00409834961 0.005483657072 0.003808370179 0.00012904289 0.00234056754 0.00217653672 0.0118819326007 0.0120689726 2.4515474e-05 0.00455030089
train_3237 NP 0.00783451384 0.004048726733 0.00309505717 0.005768531252 0.00360073287 0.00016326976 0.002460393309 0.00176143038 0.00930969536 0.01001338395 0.0001180374 0.003893912088
train_3238 NP 0.007012782375 0.00326301343 0.002572596528 0.00484452261 0.003125400761 0.00015085591 0.00247527083 0.001619318321 0.008380226983 0.00962418339 1.62145e-05 0.003725843869
train_3239 H 0.00858236906 0.00414474862 0.00292306562 0.004740471286 0.003911981279 0.00019729793 0.002806290597 0.0019600264 0.010463966017 0.01158378493 2.386455e-05 0.003686413348
train_324 DD 0.00469520445 0.00234018592 0.001799927 0.00342239702 0.0023245852 0.00013962202 0.00131734996 0.00106783643 0.00664764864 0.0069212747 1.243064e-05 0.00258440757
train_3240 H 0.007480199641 0.00438416036 0.0034174868 0.00477808561 0.00208408999 8.922569e-05 0.0021382824 0.00212604961 0.009712708792 0.01071085491 1.45603e-05 0.00345531175
train_3241 H 0.009231910669 0.004216886926 0.00331230013 0.00506168636 0.003988448471 0.0001556884 0.002775273787 0.00166582598 0.010855701618 0.01209767325 2.13296e-05 0.004778997166
train_3242 NP 0.00851618687 0.00456768785 0.0030490177 0.00489152629 0.00381381375 9.239645e-05 0.00274913516 0.00181934543 0.010650621274 0.01143577637 1.21993e-06 0.00376037237
train_3243 H 0.00818975798 0.0041651069 0.00293193128 0.00467869509 0.00331014781 0.00012050225 0.002248459 0.00188408799 0.009363500404 0.01003346634 1.67502e-05 0.004054909884
train_3244 H 0.00585835596 0.003983882085 0.00209681956 0.004872062652 0.001560213678 0.000122549525 0.0022985069 0.0015187657 0.007741258342 0.0091569652 2.06537e-05 0.002621215886
train_3245 NP 0.00906852584 0.004517278273 0.00328147827 0.005624297607 0.00361803893 0.000206627305 0.00285282955 0.00220258255 0.01097380758 0.01214974348 2.06779e-05 0.00418608172
train_3246 H 0.00794972644 0.00406567245 0.00320010793 0.00480486246 0.002704781297 7.747225e-05 0.002247489951 0.001834548657 0.00971945653 0.01008969448 1.41789e-05 0.003886472328
train_3247 NP 0.0069842357 0.004123508536 0.00216929144 0.00672592357 0.00396487906 0.000280072533 0.002238984041 0.00174264267 0.008366372368 0.00921475392 3.69668e-05 0.003903915046
train_3248 H 0.00805762962 0.00445248825 0.00342171104 0.005326991699 0.003828612713 0.000166517552 0.002072343044 0.00187430622 0.010354997945 0.01025406523 2.388961e-05 0.004226789868
train_3249 NP 0.00864732934 0.004103914233 0.0038174866 0.005388229771 0.00303983615 0.00017155687 0.0033295592 0.00202975686 0.00948493991 0.01312262724 1.73252e-05 0.003927672079
train_325 DD 0.0070536057 0.00540543486 0.0031982609 0.00774331551 0.00157836534 0.0002320682 0.00271908044 0.0018268648 0.01232926869 0.0094588732 0.000118069 0.00335566714
train_3250 H 0.009551115563 0.00544127819 0.003033978 0.00818695336 0.005996685789 0.00024937173 0.002370931699 0.002273526702 0.011643346657 0.01039209179 8.3024e-05 0.004938678147
train_3251 H 0.0084819354 0.00453029065 0.0032462309 0.005329641819 0.003034599133 0.000115836021 0.00243192667 0.00192292767 0.009624499677 0.01075059962 1.69749e-05 0.00373361504
train_3252 NP 0.00628673564 0.00462035541 0.0022352836 0.005999271269 0.00238477922 0.000184270763 0.00225010282 0.00186759451 0.00860470444 0.0089459634 7.10008e-05 0.002870390836
train_3253 H 0.01043913311 0.005041643359 0.00431511221 0.00508453797 0.00229919832 9.00935e-05 0.00248520732 0.0038158096 0.0142893113 0.0132526424 6.90942e-06 0.00405094799
train_3254 H 0.00705603908 0.004266585338 0.0028224215 0.006101358557 0.002720200156 0.000129640407 0.00307999746 0.001638736668 0.009438257512 0.00965510192 3.197722e-05 0.00394526646
train_3255 NP 0.008334856644 0.003918519991 0.00314263973 0.004329313693 0.003110723194 0.000104666984 0.00249820432 0.00206788732 0.009278002817 0.01081736853 8.111133e-06 0.004016237892
train_3256 H 0.00836169671 0.004548873908 0.00325556055 0.005151455314 0.002579890601 0.000115970068 0.002256046533 0.00213913456 0.010290986728 0.01112756043 2.22149e-05 0.004021680586
train_3257 H 0.00822734059 0.004810712162 0.00318457232 0.00449733367 0.00327130454 0.0001380681 0.00254449163 0.00197774346 0.010221064953 0.01122179533 1.4161e-05 0.00406435687
train_3258 H 0.007870332695 0.004078012869 0.0028813011 0.004447088944 0.00317719336 0.00014251933 0.002232328411 0.001831217221 0.008826142654 0.0104367337 9.42652e-06 0.003766253943
train_3259 NP 0.00606277428 0.002907812233 0.002414061887 0.003802356564 0.00403345088 0.000116816856 0.001703468932 0.001300688788 0.007574811476 0.0084162692 7.510805e-06 0.0035042174765
train_326 DD 0.00534364721 0.00314571909 0.0018363288 0.00498284632 0.00275922988 0.00020584604 0.0018673245 0.00155459171 0.00738044856 0.0068970001 1.533141e-05 0.0025908541
train_3260 NP 0.007617550338 0.003896212777 0.00274655373 0.004294088845 0.003185650608 0.000155922952 0.002369464193 0.00187453539 0.009075117612 0.01063868743 3.4633974e-05 0.003868484141
train_3261 NP 0.007736918085 0.003957311358 0.002919953537 0.00578660484 0.003269850515 0.000207889247 0.002592651068 0.001907078988 0.010082066488 0.01064529562 6.23975e-06 0.003590122914
train_3262 H 0.006851092088 0.00458681012 0.003070876 0.005320587892 0.002561445885 0.000141758285 0.002224611714 0.00176421325 0.009458457395 0.00949776608 6.010451e-05 0.003388642152
train_3263 NP 0.008088397272 0.00369867382 0.0036659861 0.00445304022 0.00216972597 9.466671e-05 0.00200821797 0.002305455283 0.00995574739 0.01157209099 2.89149e-06 0.0034987363
train_3264 NP 0.007114731355 0.004587663741 0.00264690904 0.005046940368 0.00195828851 0.00013409128 0.00216235719 0.0019775607 0.008847818006 0.00978702383 3.09377e-05 0.003236853048
train_3265 NP 0.0082007726 0.003727917749 0.00286334191 0.00636548186 0.00360796502 0.00020076258 0.002462531785 0.0020621141 0.009914804502 0.01146157376 4.13938e-05 0.00391612602
train_3266 NP 0.008702955468 0.004850099613 0.00342639495 0.00454570284 0.00295323358 0.00011676882 0.002180440562 0.00232368928 0.01060614943 0.0108786943 2.57718e-05 0.003770144464
train_3267 H 0.00791073637 0.00483716341 0.0037786384 0.004604851927 0.00265612507 5.975436e-05 0.0023770586 0.0018852855 0.0102488671 0.01126913847 5.44442e-06 0.00389037021
train_3268 NP 0.00669942488 0.003538740981 0.00223075004 0.005963235645 0.00387592935 0.00024553548 0.00198738057 0.00169758511 0.008670642149 0.00961229049 5.74547e-05 0.003683286713
train_3269 H 0.007653557067 0.00401118011 0.0026036216 0.004197335304 0.00324665316 0.000150092795 0.002460911925 0.00176043487 0.00889246089 0.00978646869 3.51951e-05 0.003302529282
train_327 DD 0.00577666407 0.00423153448 0.00213386745 0.00478620183 0.00113929557 0.0001418178 0.0016474793 0.00203039108 0.00901417903 0.00759975743 5.92313e-05 0.00248687575
train_3270 H 0.00827701152 0.00357540534 0.00294083875 0.00386880252 0.003202605785 8.6163147e-05 0.0021610228 0.0016616106 0.00880055394 0.00987788979 1.10153e-05 0.003529537199
train_3271 NP 0.00876024309 0.004011681534 0.0032819306 0.004565497688 0.003708364146 0.00011784132 0.0029683323 0.002152740623 0.008986359511 0.012928756 7.1377317e-05 0.003963751756
train_3272 NP 0.007830070807 0.004590234131 0.003103603988 0.004387548713 0.002807576292 0.000128898157 0.00186036397 0.00204380836 0.009667976921 0.00991658066 1.69654e-05 0.003403945002
train_3273 H 0.007507365736 0.00410175054 0.0028838261 0.00457447065 0.00448314717 0.00013960333 0.00208013249 0.00165236397 0.00913236112 0.00983075528 6.74385e-06 0.00401288344
train_3274 H 0.007693526934 0.004817195082 0.00357559298 0.00559663543 0.002609689002 0.0001177449954 0.00236247551 0.002069817923 0.010013105352 0.01236091668 2.91251e-05 0.003841211039
train_3275 NP 0.007216508624 0.00392258172 0.0025504197 0.00392380409 0.003732731512 0.000121159038 0.00212518573 0.001593511564 0.00822821672 0.00973492187 1.09201e-05 0.003649579546
train_3276 NP 0.00885701499 0.00492118845 0.0030025205 0.006843298836 0.00391344143 0.00022532923 0.002555482738 0.00223518334 0.010737150658 0.01097528704 3.84063e-05 0.00437120911
train_3277 H 0.00747374406 0.004289708052 0.0028223773 0.004374800622 0.00272161229 0.0001052383 0.0024374596 0.00174311871 0.0087972997 0.01065838636 5.26664e-05 0.003595072456
train_3278 H 0.00752383161 0.003809786715 0.00292571057 0.004574380745 0.00287691135 0.0001347328 0.00207070131 0.00151563641 0.00895483861 0.00932345747 9.92467e-06 0.003626588056
train_3279 H 0.01013867588 0.004349227187 0.00368135491 0.00724597696 0.0036188151 0.00023652519 0.002270394198 0.00288818784 0.01130535527 0.01258549405 6.08065e-05 0.00477628194
train_328 DD 0.00545492397 0.0041056515 0.0026006265 0.00503426238 0.00123630266 0.0001529776 0.00206241716 0.00157908189 0.00946885168 0.0096584817 3.09494e-05 0.00331781931
train_3280 NP 0.00789409489 0.00436257159 0.0030191578 0.005087355624 0.003516922412 0.00018462821 0.002435028455 0.00204707652 0.0098149132 0.0100910512 3.20931e-05 0.00414867086
train_3281 H 0.008067471149 0.004006776587 0.0029955877 0.004430901062 0.00332347281 8.504631e-05 0.00248923313 0.00178860686 0.00912712896 0.01051804586 2.57569e-05 0.003622315602
train_3282 H 0.006742851601 0.003805613138 0.002958458 0.005277691122 0.0026304935183 0.0001357498827 0.002389912258 0.00177066349 0.008852988145 0.00976933451 2.80926e-05 0.003715103066
train_3283 NP 0.007423775039 0.004199673783 0.0030403361 0.005199280401 0.00277113253 0.000122111233 0.00253905136 0.00195804283 0.00959758302 0.01057206937 3.51335e-05 0.00370645447
train_3284 H 0.00671157262 0.0037861098 0.0025188073 0.00425633896 0.00260305537 0.00013674224 0.001836295071 0.00171299985 0.00801354922 0.0086094189 1.97442e-05 0.00308639415
train_3285 NP 0.007716778215 0.004236675944 0.00241651629 0.005836908911 0.004524317489 0.00023556079 0.002509545755 0.001562789 0.009026271091 0.00946515945 2.133223e-05 0.00391046583
train_3286 H 0.00661538473 0.003594731013 0.002380976 0.00438761017 0.00245724497 4.183914e-05 0.002597529694 0.0016376558 0.00809052853 0.00909844137 9.44461e-06 0.00318381075
train_3287 H 0.011042743191 0.00421317554 0.0040337489 0.00581758795 0.003858067 0.0001068888 0.00248341879 0.0028207701 0.01262995412 0.01212115563 1.62078e-05 0.00416844324
train_3288 NP 0.007944179247 0.004491773088 0.00345177062 0.005080472444 0.003366033654 0.000137832769 0.002743162178 0.001998961256 0.01018761296 0.01182613219 1.07288e-05 0.004137269745
train_3289 H 0.007813312516 0.00368257182 0.0029322953 0.004573599658 0.002496005369 7.9447099e-05 0.00209889906 0.00181640252 0.009086636672 0.010258580483 2.08706e-05 0.003480257439
train_329 DD 0.0074755974 0.00524585771 0.00300358856 0.0054653459 0.00176740082 0.0001506493 0.0016228898 0.0018603686 0.01050160435 0.0090742252 6.97652e-05 0.00263349213
train_3290 H 0.00843932298 0.00439128393 0.003433967779 0.005799157608 0.003413455905 0.000170210247 0.002472918189 0.00205854184 0.009745804051 0.011710203274 3.865474e-05 0.004209635347
train_3291 H 0.00809851049 0.004666921953 0.00322571876 0.004999313261 0.00255209171 0.000129265407 0.00226242693 0.00213198977 0.00954808084 0.01084624313 2.87431e-05 0.003833360258
train_3292 H 0.00849973106 0.004043481725 0.0031856307 0.00482245738 0.003519841936 6.8324912e-05 0.00283706324 0.00201368675 0.009694318472 0.01100291942 1.40435e-05 0.00397590944
train_3293 NP 0.0084128623 0.00405212354 0.0031955989 0.0048338039 0.00337643509 0.000122495447 0.0022695443 0.00167637459 0.00933639211 0.0103488593 3.91199e-05 0.004122190403
train_3294 NP 0.009153965896 0.004580771906 0.0033520535 0.005574098871 0.00285225339 9.6022574e-05 0.002488491227 0.00161871957 0.00870114629 0.01100674571 0.000179992 0.003908733732
train_3295 H 0.00969851262 0.00480902192 0.00398611522 0.00614181818 0.00427295375 0.00013162823 0.0030369279 0.00285456555 0.012705045695 0.01309635252 1.83436e-05 0.00485909155
train_3296 NP 0.00557972258 0.003610348323 0.00205474178 0.004789793098 0.00155736772 0.00010305258 0.001971839 0.001541681459 0.007795306098 0.00940199085 2.4530395e-05 0.002624132026
train_3297 NP 0.0070330172 0.00433056402 0.0030769247 0.00442449582 0.00237839455 7.541125e-05 0.002023297334 0.00175954132 0.00917971855 0.0093407679 2.78239e-05 0.00330599059
train_3298 NP 0.00786621401 0.004155317157 0.00308256716 0.005227327497 0.0030777749 0.00015692201 0.002382656605 0.001772519287 0.00999272923 0.00996729655 2.07549e-05 0.00387385465
train_3299 NP 0.008319781394 0.004344180624 0.00325733883 0.00488934279 0.002933086784 0.000107581196 0.001900798466 0.00189173113 0.00976359769 0.01004438614 3.73979e-05 0.003526070892
train_330 DD 0.0058618726 0.00443209581 0.0025535571 0.0057622508 0.00108414986 0.00015634355 0.0012682583 0.0017113262 0.00940937707 0.0080439257 0.000119406 0.00255930921
train_3300 NP 0.007725132752 0.00395282828 0.002779438117 0.00528601693 0.00335408909 0.00015600911 0.00210451209 0.00182322759 0.009039442197 0.0092503851 1.644203e-05 0.003773045166
train_3301 NP 0.008704558807 0.004171055035 0.0034772069 0.00495804632 0.0027293796604 0.00014280035 0.0028918802 0.001950363637 0.00979243499 0.01191447438 1.5455587e-05 0.004495083843
train_3302 NP 0.007971637429 0.004699477316 0.0032991802 0.005171087216 0.00279554844 5.144278e-05 0.00233551418 0.00215513234 0.00994337564 0.01092340066 3.74452e-05 0.003989558811
train_3303 NP 0.0066707462 0.003189319058 0.0030185329 0.00445134648 0.002309866108 7.887281e-05 0.0027577262 0.0014786311 0.00805238085 0.01135682315 2.21559e-05 0.0034489418
train_3304 NP 0.008992349685 0.004667886094 0.003500992108 0.0069057627 0.002302702506 9.7416291e-05 0.00216417131 0.00252696101 0.012166750505 0.01161388752 3.001982e-05 0.003902373245
train_3305 NP 0.0069414193 0.003914291832 0.0028098938 0.00411745809 0.003237184555 0.000120671024 0.0020523765 0.0014712817 0.00854246223 0.00902408274 1.69048e-05 0.003839884757
train_3306 NP 0.008535424588 0.00410722363 0.00352245282 0.00537110761 0.00209030828 0.00012887728 0.0021293129 0.00209746404 0.01008342737 0.01087791252 3.58742e-05 0.00348564768
train_3307 NP 0.01052484777 0.005600029737 0.00355431615 0.00579944782 0.00367754307 0.00011751362 0.00305439203 0.00236259048 0.0128423795 0.0131526081 4.09091e-06 0.00501518005
train_3308 H 0.00813101469 0.004663946798 0.0034404782 0.005225772587 0.00267003401 0.0001063403 0.00237652131 0.00214906925 0.01015344612 0.0100329716 4.1316e-05 0.003790508781
train_3309 H 0.008090025944 0.00379563326 0.0026385884 0.004181846737 0.003119819794 0.000195944654 0.002332943187 0.0015307996 0.008673346676 0.00977995788 2.94296e-05 0.003362787706
train_331 DD 0.00733698926 0.0051636561 0.0028424401 0.00611682294 0.00169268741 0.0002007617 0.00185977124 0.0020785235 0.01147987238 0.00891303914 8.59234e-05 0.00281774071
train_3310 H 0.007482194889 0.00392164424 0.00327078324 0.005356799043 0.002045153207 0.00011386825 0.002219392846 0.00199145119 0.009379154591 0.01019591049 2.4641444e-05 0.00348615432
train_3311 NP 0.00651456903 0.00338323459 0.00273999746 0.00490715705 0.00228595822 0.00011157366 0.0023435832 0.00172637195 0.0084641491 0.01021933501 1.33269e-05 0.00340162459
train_3312 H 0.007938288647 0.00451164 0.00343202229 0.00537151152 0.00263086391 6.048243e-05 0.00269214897 0.00211737151 0.00976293116 0.01105941615 2.62395e-05 0.00425179036
train_3313 H 0.007391203284 0.00489298534 0.0033246066 0.005294684567 0.002648912072 0.000127776347 0.00234541176 0.002069762907 0.009877176411 0.00942530884 1.61378e-05 0.00354518082
train_3314 H 0.00747164882 0.003822665349 0.00335738353 0.003855504839 0.00294826417 6.078696e-05 0.00213771632 0.00173315499 0.009382330212 0.00980416328 1.64783e-05 0.00398873664
train_3315 H 0.00826549848 0.0042698915 0.0029022989 0.006139501644 0.00340693688 0.000169526905 0.002661062555 0.00201297202 0.009742712944 0.01065849944 8.07891e-05 0.00437870519
train_3316 H 0.00786475243 0.00563466977 0.0036292285 0.005946902227 0.00248798794 0.0001212317 0.00259359184 0.00202645727 0.00934140151 0.01068078493 4.52694e-05 0.004176146662
train_3317 H 0.007970274902 0.00418359372 0.003174988543 0.005674275148 0.002649633648 0.000145669137 0.00251670961 0.00196234278 0.009547471243 0.01156094086 1.342422e-05 0.004060644629
train_3318 H 0.0062785737 0.00362437827 0.00257943682 0.003914846134 0.0029052755372 8.370076e-05 0.001721545784 0.001388531245 0.007522979844 0.0080751048 1.5359656e-05 0.003285893599
train_3319 H 0.00902599466 0.00411678027 0.00303309274 0.00696187136 0.00433988383 0.00024804556 0.002430589628 0.00214532436 0.01036897431 0.01084107846 0.0001025701 0.004315875123
train_332 DD 0.00746521197 0.00268699016 0.00193119432 0.00614694174 0.00441185823 0.00025433381 0.0019911032 0.0014932488 0.00776277461 0.00777416308 5.57528e-05 0.0037278987
train_3320 NP 0.00857258586 0.004623436851 0.00329406685 0.005170422633 0.00337310094 5.8256023e-05 0.002309616184 0.001799788129 0.010171943922 0.01087840723 8.723982e-06 0.004312652256
train_3321 H 0.00724164573 0.00374895147 0.00236458178 0.005655040129 0.00405262232 0.000228405282 0.00235573367 0.0019485225 0.00851562354 0.008899514042 4.8348e-05 0.0036087914
train_3322 NP 0.00778319693 0.00350431571 0.00262697951 0.004057185394 0.003080521917 5.586968e-05 0.002192286132 0.00141174395 0.00844483691 0.00901550375 1.1242e-05 0.003301071345
train_3323 NP 0.006791555804 0.00428412684 0.002946246628 0.005272794535 0.003092621972 0.000125841663 0.002192353014 0.00176274074 0.008571162071 0.01007457527 1.395451e-05 0.003650378073
train_3324 H 0.006602183886 0.003643921788 0.0028943743 0.00498192453 0.001874977359 0.000129983948 0.002551143438 0.00174891458 0.008336900987 0.01143074652 1.1139662e-05 0.003682919326
train_3325 NP 0.00909925237 0.005199814863 0.0033049874 0.005984428922 0.004090833957 0.000165198361 0.00266227913 0.002370136463 0.01125704285 0.01052005689 3.933291e-05 0.004327662623
train_3326 NP 0.00897156504 0.00428319777 0.00343146393 0.005129877819 0.00281911873 7.610891e-05 0.002604832126 0.002020557164 0.01034015733 0.0127225306 1.6884e-05 0.00445956981
train_3327 H 0.007167617363 0.00329203216 0.002648043414 0.004455986579 0.003664965847 0.000141207886 0.002342943066 0.001531643215 0.008872681776 0.010257879212 8.27863e-06 0.003520971547
train_3328 NP 0.00789526159 0.00414572523 0.00295405499 0.004356182037 0.00352662542 0.0001646951 0.002164065602 0.00189663448 0.0094815284 0.00957130144 1.69841e-05 0.0038542321
train_3329 NP 0.008758256314 0.00476263589 0.0034974477 0.004776630146 0.00230551992 5.507302e-05 0.00249673369 0.00227202749 0.01094977138 0.01144629144 8.31795e-06 0.004467178415
train_333 DD 0.00486292904 0.0026191474 0.0021235397 0.00205902076 0.00167906525 3.109502e-05 0.0013595563 0.001126776 0.00605736089 0.0059765386 0 0.00233772284
