sample	Group	Biosynthesis	Degradation_Utilization_Assimilation	Detoxification	Generation_of_Precursor_Metabolites_and_Energy	Glycan_Pathways	Macromolecule_Modification	Superpathways	Transport
train_2841	ID	0.035873631614	0.006610018585	0	0.004933560047	0.00014785591	0.00115038628	0.000327206	2.76177e-05
train_2842	ID	0.042962376876	0.006434903375	0	0.00445412486	0.00010093072	0.0015468773	0.00033706702	3.42167e-05
train_2843	H	0.036091211219	0.005592842769	0	0.005093465605	4.812786e-05	0.001523046	0.00020071002	5.62327e-05
train_2844	H	0.04864876255	0.006155192832	0	0.004707745405	0.000102164	0.0017813737	0.0002042494	3.79176e-05
train_2845	ID	0.04021274891	0.006392649044	0	0.004128174847	7.566821e-05	0.0014556147	0.0002594803	4.1781e-05
train_2846	ID	0.02975890499	0.00456615775	0	0.00368848032	3.76849e-05	0.001225704	8.841301e-05	2.7157e-05
train_2847	ID	0.03505916331	0.005429569448	0	0.00411044589	7.468236e-05	0.0013763249	0.0002388827	2.81435e-05
train_2848	ID	0.041093183652	0.00557011683	0	0.005472534606	0.00011045381	0.001543254	0.0003215308	6.17932e-05
train_2849	ID	0.03894248446	0.005928736654	0	0.00375992781	4.182952e-05	0.0014446669	0.0001819437	2.88844e-05
train_285	delete	0.02733386171	0.00405719591	0	0.00352157636	4.26231e-05	0.0010449666	0.0001049536	2.10022e-05
train_2850	ID	0.041289038413	0.005531363512	0	0.00439563049	0.00014733371	0.0015178631	0.0002400065	4.78759e-05
train_2851	ID	0.03609982585	0.005882044789	0	0.00432362038	0.0001079014	0.0014700862	0.0001299814	1.57277e-05
train_2852	ID	0.035070732929	0.005957999644	0	0.00565658066	9.235943e-05	0.001097308	0.000277638	3.78765e-05
train_2853	ID	0.03944813745	0.00504088365	0	0.0031664261	4.41175e-05	0.0015321447	8.881812e-05	1.46247e-05
train_2854	ID	0.03922432616	0.006010295467	0	0.00346594505	0.00010339792	0.0016420996	0.00018140482	2.26067e-05
train_2855	H	0.03478368951	0.004710940825	0	0.00394101502	4.85014e-05	0.0013478595	0.00016449354	2.0942e-05
train_2856	ID	0.03003674114	0.004911430008	0	0.004079023	7.85022e-05	0.0011730359	0.0002283202	3.61318e-05
train_2857	ID	0.02718535225	0.005009794572	0	0.00458509663	8.588832e-05	0.001160104	0.0003187537	6.11887e-05
train_2858	ID	0.02733308366	0.00432125051	0	0.00265825222	2.50953e-05	0.00150119451	1.791601e-05	0
train_2859	ID	0.03150273701	0.004890664118	0	0.00436432727	5.616206e-05	0.0013463025	0.00027119346	4.20625e-05
train_286	delete	0.03056704372	0.007203828334	0	0.0059353564	0.00011787615	0.0006586623	0.000395681	7.34855e-05
train_2860	ID	0.043175068929	0.006310086537	0	0.0046162145	0.00010468071	0.001525315	0.0003130776	6.15988e-05
train_2861	ID	0.03579933999	0.005180485507	0	0.00298212188	6.4955e-05	0.0014051499	6.723142e-05	1.69026e-05
train_2862	ID	0.036796442515	0.006973003325	0	0.004804234344	0.00010476197	0.0011636959	0.0004140602	6.32213e-05
train_2863	H	0.040143431711	0.006288859115	0	0.00426009142	0.000116567365	0.00143998	0.00021041682	3.22506e-05
train_2864	ID	0.0343671467	0.00604215168	0	0.00574619338	0.00013411789	0.0010018808	0.0005424871	8.12913e-05
train_2865	ID	0.0323643546	0.009380421231	0	0.00765298907	0.0001772657	0.000974099	0.0008932338	6.85844e-05
train_2866	ID	0.037676282744	0.005817517806	0	0.00448389346	6.118501e-05	0.0014979143	0.00021261849	3.3943e-05
train_2867	ID	0.0364536098	0.006048381182	0	0.0038975474	0.000104277003	0.0013554129	0.0002453799	2.78045e-05
train_2868	ID	0.03089582085	0.005445625908	0	0.00501547505	5.907261e-05	0.00131502	0.0003572816	6.89566e-05
train_2869	ID	0.03245739352	0.006003851825	0	0.00490626009	0.00014010189	0.0011657693	0.00033510908	5.41717e-05
train_287	delete	0.03677883357	0.0071867377	0	0.0044991624	0	0.000951749	4.5442e-05	4.55599e-05
train_2870	ID	0.03062199978	0.006039122384	0	0.0054925378	6.974131e-05	0.00118651	0.0003649858	6.2312e-05
train_2871	ID	0.03466826463	0.00520112652	0	0.00453219538	0.00012433563	0.001342424	0.0001372907	2.4511e-05
train_2872	ID	0.039844665042	0.006263152905	0	0.004247510286	0.000156289858	0.0013989887	0.0002059835	2.6665e-05
train_2873	ID	0.038654028371	0.00579912672	0	0.0041596664	7.7049972e-05	0.0013881067	0.00018037597	2.88524e-05
train_2874	ID	0.03187547988	0.00472311623	0	0.00312278077	1.93482e-05	0.0015948063	8.313835e-05	0
train_2875	ID	0.02990077106	0.006455927068	0	0.00477147162	0.00011226779	0.00130250251	0.0005590284	5.79433e-05
train_2876	ID	0.046375251401	0.006580177595	0	0.0048032604	9.638071e-05	0.001766409	0.0003229559	3.86554e-05
train_2877	ID	0.03660841791	0.005915376501	0	0.00353999692	6.333194e-05	0.001389837	0.0001147602	2.16067e-05
train_2878	ID	0.03024253881	0.006364963686	0	0.00552430169	0.0001247103	0.000956599	0.0006460992	6.66257e-05
train_2879	H	0.03681450289	0.00583353513	0	0.00424047606	0.0001319116	0.0012048453	0.00019724553	2.45483e-05
train_288	delete	0.03542636517	0.00561949516	0	0.00474988457	0.000254333	0.001059035	0.0001311963	3.442e-05
train_2880	H	0.03771580401	0.004866552096	0	0.00395994556	5.335479e-05	0.001536748	0.00017902128	2.52119e-05
train_2881	H	0.03592995471	0.00432150657	0	0.00286297662	3.313647e-05	0.001456502	3.091745e-05	1.22135e-05
train_2882	H	0.04247772028	0.00507665304	0	0.00456568575	7.655608e-05	0.0014026313	6.48262e-05	4.34471e-05
train_2883	H	0.03980636444	0.005335718982	0	0.0034521691	6.522603e-05	0.0013725942	0.00012080626	2.87636e-05
train_2884	H	0.0405329619	0.006263221567	0	0.00479286856	0.0001757698	0.001321833	0.00032176076	1.66771e-05
train_2885	H	0.02939521538	0.006199558571	0	0.00496389114	0.00012347583	0.00105055775	0.0003792922	3.21056e-05
train_2886	H	0.035988049161	0.005564060255	0	0.00455879708	0.000115667341	0.001274093	0.0002770187	3.007e-05
train_2887	H	0.03832340589	0.00519304645	0	0.00342338072	8.88375e-05	0.0015005506	6.244281e-05	1.66699e-05
train_2888	ID	0.037921284	0.00580370056	0	0.0049230267931	5.10391e-05	0.001383956	0.00013328029	1.70944e-05
train_2889	H	0.03715460413	0.007080486486	0	0.00456374147	0.0002261027	0.0012179169	0.0002555378	3.81915e-05
train_289	DD	0.0293186994	0.00567292582	0	0.00446688898	7.55374e-05	0.0008082495	0.0002275832	6.36245e-05
train_2890	ID	0.033474186485	0.00467741557	0	0.004623258226	6.01297e-05	0.001446577179	9.072203e-05	7.09207e-06
train_2891	H	0.04483357278	0.00904805792	0	0.00653499064	0.00028626461	0.001304833	0.0005417788	4.88621e-05
train_2892	ID	0.03160787856	0.00418722316	0	0.002821547844	3.8993e-05	0.00128693492	0.0001132935	5.81809e-06
train_2893	H	0.04226712624	0.008019937218	0	0.00579426677	0.00036667239	0.000849282	0.0005479121	5.62236e-05
train_2894	H	0.039071050922	0.005926200619	0	0.00404264192	0.0001546297	0.001351698	0.00013224972	1.34721e-05
train_2895	ID	0.03870143708	0.005723109136	0	0.00373849785	0.0001660017	0.0014410015	0.00013008029	1.70663e-05
train_2896	H	0.03488830247	0.005034809788	0	0.00334819114	9.415046e-05	0.0012144989	0.00015253262	2.38095e-05
train_2897	H	0.03533855329	0.007932702596	0	0.00573755841	0.0002478071	0.0009229883	0.0006513829	4.39625e-05
train_2898	H	0.043732590994	0.005012795775	0	0.00308636828	4.612554e-05	0.00163665546	8.954487e-05	2.209e-05
train_2899	H	0.036180399211	0.005733147637	0	0.00326584089	0.000103182331	0.0012027941	0.00012940319	3.749e-05
train_29	MBD	0.00302021782	0.00053227635	0	0.00043563914	9.67713e-06	0.00010240623	2.192891e-05	0
train_290	DD	0.02766023251	0.00444978497	0	0.00549050347	0.0002143695	0.0005960922	0.0002350087	7.07179e-05
train_2900	H	0.03699923857	0.00843727945	0	0.005980588556	0.00021050832	0.0008450727	0.0006449954	4.61299e-05
train_2901	H	0.033223004714	0.00553717497	0	0.00273567546	1.889052e-05	0.00160211268	0.00011002863	1.35755e-05
train_2902	H	0.03936287941	0.004733750436	0	0.00411739974	0.00011965987	0.0014111574	0.00012285536	2.01086e-05
train_2903	H	0.033404798569	0.004981615088	0	0.00398178917	0.000127878219	0.0011629525	0.00021796996	2.11279e-05
train_2904	H	0.04448525332	0.006268898024	0	0.00434139564	6.484022e-05	0.0014482886	0.00025508914	4.76452e-05
train_2905	H	0.037820996395	0.006370199465	0	0.00416954222	6.681139e-05	0.0013799044	0.0002595246	4.25079e-05
train_2906	H	0.03246944873	0.0073238917	0	0.00458125127	0.00012162578	0.00094536	0.0005183486	3.62264e-05
train_2907	H	0.036087478579	0.00516393329	0	0.0039803377	6.33835e-05	0.0013668592	9.740243e-05	2.52743e-05
train_2908	H	0.03902386708	0.004122089916	0	0.00263417925	5.108674e-05	0.0013628647	7.979483e-05	8.54714e-06
train_2909	H	0.041273990931	0.005690650093	0	0.00453949515	9.518675e-05	0.00148194	0.00017309107	3.38452e-05
train_291	DD	0.03922663211	0.01029497312	0	0.00868558421	9.88775e-05	0.000757244	0.0007637856	1.8816e-05
train_2910	H	0.03775910965	0.0053991363	0	0.003810644203	7.90781e-05	0.0012176466	0.0001842126	3.32191e-05
train_2911	H	0.03871895728	0.005426194219	0	0.00257859366	7.54769e-05	0.0015036478	5.51066e-05	1.89093e-05
train_2912	H	0.0403583716	0.006009451945	0	0.00435656764	0.0001225614	0.0014331625	0.0002778409	3.18842e-05
train_2913	H	0.03230489549	0.00696201896	0	0.00549034035	0.00010921187	0.0010621024	0.0006335047	7.37904e-05
train_2914	H	0.03591788325	0.004839631755	0	0.00395246132	3.7637855e-05	0.0014491812	7.168347e-05	1.52207e-05
train_2915	H	0.03494311933	0.006247459618	0	0.00398027485	0.00011511975	0.0012522888	0.000334954	5.55629e-05
train_2916	H	0.03434058653	0.004616965367	0	0.002601448	3.4789039e-05	0.00119646014	8.167769e-05	1.45493e-05
train_2917	ID	0.036978729502	0.00500655127	0	0.00383223722	9.19002e-05	0.001324405	0.00016389621	1.71798e-05
train_2918	H	0.039995033888	0.006463575582	0	0.00419283354	0.00024312427	0.0011592996	0.0001522424	4.77471e-06
train_2919	H	0.03360310482	0.00504478279	0	0.00295418703	2.82862e-05	0.001281577	6.7254e-05	1.36814e-05
train_292	DD	0.0310808643	0.00576353754	0	0.00512007718	7.55852e-05	0.00101647	0.000164233	4.90078e-05
train_2920	H	0.03312058137	0.0050713238	0	0.00408619107	0.0001027844	0.001273055	5.82385e-05	1.23616e-05
train_2921	ID	0.03824248549	0.006767286961	0	0.00379908586	0.000327078	0.0011339012	0.00021903227	7.53806e-06
train_2922	H	0.03910622357	0.00544335689	0	0.00367646051	5.47892e-05	0.0015605388	6.437663e-05	1.90654e-05
train_2923	H	0.03942896133	0.005851735802	0	0.00355139549	8.6691116e-05	0.001396455	0.00013501646	1.4763e-05
train_2924	H	0.04088619979	0.007578244719	0	0.00577432661	0.00013295738	0.001276893	0.000533552	6.86411e-05
train_2925	H	0.03726179423	0.006584294867	0	0.005036631398	0.00019639468	0.0011289461	0.0003781997	4.19903e-05
train_2926	ID	0.04004716298	0.006200334976	0	0.00519514057	0.0001308582	0.001286111	0.0004359207	6.97223e-05
train_2927	ID	0.036204209824	0.00611728487	0	0.00449035035	0.00014294035	0.0013273943	9.714804e-05	4.70732e-05
train_2928	H	0.040004162052	0.00660841604	0	0.0044484912	7.7396393e-05	0.001386775	0.0002157487	3.2646e-05
train_2929	H	0.031539871789	0.006883502443	0	0.00547582788	0.0001922719	0.0007739426	0.0005996678	6.95984e-05
train_293	DD	0.03352841532	0.006351869389	0	0.00582047322	7.59231e-05	0.0009376689	0.000279802	5.24911e-05
train_2930	H	0.03865455279	0.005853308998	0	0.00457765421	0.00014364791	0.0012133942	0.000312269	3.4771e-05
train_2931	H	0.034731705822	0.006316659578	0	0.00363586733	3.53282e-05	0.00205888619	0.00016984116	2.52674e-05
train_2932	H	0.03815432126	0.006278269194	0	0.00500496721	0.000122629626	0.0011589242	0.00021239284	4.8202e-05
train_2933	H	0.04038488784	0.005572082349	0	0.005437090366	0.00010864477	0.001617902	0.0002949868	5.3781e-05
train_2934	H	0.035447747369	0.005930605985	0	0.0035138277	0.00031682802	0.0009078704	0.0001819426	1.9944e-05
train_2935	H	0.03182341721	0.00481446465	0	0.0030799528	6.47971e-05	0.0013460757	0.00014958861	2.47112e-05
train_2936	ID	0.03001802185	0.005929380774	0	0.00482948189	8.977936e-05	0.001241759	0.0003709	5.44367e-05
train_2937	H	0.042447664795	0.006287460688	0	0.004131441418	6.629969e-05	0.0017364016	0.00020463758	3.51603e-05
train_2938	H	0.0443241356	0.006391940365	0	0.00523357508	9.708105e-05	0.001651587	0.0003223779	5.05024e-05
train_2939	H	0.035895121279	0.00552900113	0	0.004949874607	0.0001288279	0.001283638	0.0003487199	4.62575e-05
train_294	DD	0.03280758625	0.00529637647	0	0.00311004215	0.0001374278	0.0009353413	8.341093e-05	0
train_2940	ID	0.038929429702	0.005534991324	0	0.00380971772	9.61887e-05	0.00147528	0.00016828258	3.96686e-05
train_2941	H	0.03604337274	0.00583402763	0	0.00458364711	0.00010405902	0.001470849	0.0001840412	6.38299e-05
train_2942	H	0.03945730819	0.005363195316	0	0.0038924154	6.7351e-05	0.001596988	0.00018468687	2.09889e-05
train_2943	ID	0.038399850602	0.005786011466	0	0.00488735248	6.324994e-05	0.0013183904	0.00022024538	2.98511e-05
train_2944	H	0.03580211991	0.006345521544	0	0.0040771394	0.0002119474	0.0010131142	0.0003104187	2.55835e-05
train_2945	H	0.045441201408	0.007179988651	0	0.00674989463	8.813012e-05	0.001811567	0.0005382479	5.58132e-05
train_2946	H	0.040911237497	0.00685103239	0	0.00419439349	3.79417e-05	0.0015554787	0.00020641999	4.55424e-05
train_2947	H	0.040403390826	0.007928253623	0	0.005360968571	0.000200352051	0.0011334704	0.00035230403	5.01313e-05
train_2948	ID	0.038624660559	0.0065484525	0	0.0055086174	0.00012103855	0.001337003	0.0002929792	2.11822e-05
train_2949	H	0.037180578366	0.007242383981	0	0.004796342597	0.000196698323	0.0011668334	0.00027181785	1.47706e-05
train_295	DD	0.0274878844	0.00301782697	0	0.00363437641	0	0.00094057	5.96617e-05	0
train_2950	H	0.032806297123	0.00541434057	0	0.00367368034	0.0001719124	0.0008867005	0.00021238793	1.18333e-05
train_2951	H	0.04135090596	0.008363496572	0	0.00501340021	0.000273183	0.0013291976	0.00024826205	2.46678e-05
train_2952	H	0.03907248121	0.00458614259	0	0.00435799295	3.596253e-05	0.001582516	2.24278e-05	1.5992e-05
train_2953	H	0.03836004944	0.005025948543	0	0.00366018957	3.02695e-05	0.0014440008	0.000150363302	3.94831e-05
train_2954	ID	0.026174697355	0.004670485226	0	0.00348190922	0.00011935739	0.001003944	0.0002440361	1.81176e-05
train_2955	H	0.03370215113	0.00536726461	0	0.00432272575	0.0001124714	0.0010995884	0.00024959941	4.14676e-05
train_2956	H	0.03361465942	0.006485159233	0	0.00522055078	0.00014311312	0.0009769693	0.0004266115	6.103e-05
train_2957	ID	0.039869218471	0.006149736606	0	0.00430702401	9.958141e-05	0.001461488	0.0003498142	5.14719e-05
train_2958	H	0.034066145824	0.005450313537	0	0.00394729955	0.0001051704	0.0010842985	0.00022897108	1.26382e-05
train_2959	H	0.045286038899	0.00620746722	0	0.004819935372	7.89928e-05	0.001508607	0.0001110147	1.18012e-05
train_296	DD	0.0163356468	0.00324386826	0	0.0039478807	0.000148415	4.32137e-05	0.0001659177	0
train_2960	ID	0.0342303473	0.00495312237	0	0.00415846169	2.425465e-05	0.001484244	5.248154e-05	2.86545e-05
train_2961	ID	0.029500918003	0.004902003317	0	0.00419055816	0.0001053897	0.0013122223	0.00013170087	1.14447e-05
train_2962	H	0.042375629705	0.005802955853	0	0.004766863616	5.352399e-05	0.001698522	0.0001935946	5.05601e-05
train_2963	ID	0.028577256228	0.004239209712	0	0.00393221596	3.196268e-05	0.0011349259	0.00022378011	4.84079e-05
train_2964	ID	0.03067490504	0.0052457483	0	0.00387024474	8.459479e-05	0.0010307412	0.0003801198	5.03754e-05
train_2965	ID	0.027859505144	0.003560521463	0	0.0035011497	3.01818e-05	0.001169643	4.143958e-05	2.28734e-05
train_2966	H	0.02590151546	0.00428354131	0	0.00312612877	0.0001123807	0.0013571107	0.0001971456	9.46637e-06
train_2967	ID	0.032052991247	0.005040288356	0	0.00393177281	6.851922e-05	0.0012893698	0.0002944992	4.51559e-05
train_2968	H	0.03222827272	0.00540011667	0	0.00402690743	3.896706e-05	0.0011666184	8.012788e-05	2.47124e-05
train_2969	ID	0.03514462017	0.008394526853	0	0.00623250536	0.0001832317	0.001022665	0.0008499673	6.9335e-05
train_297	DD	0.0286304996	0.0045580827	0	0.004128674	0.000138727	0.0008987934	0.0001697954	3.42124e-05
train_2970	ID	0.03237988447	0.00550878722	0	0.00338829337	7.4205e-05	0.001279124	0.0001272667	1.95709e-05
train_2971	ID	0.03715022827	0.00440222375	0	0.00453381292	4.89659e-05	0.001486705	4.892781e-05	1.55387e-05
train_2972	ID	0.03273476981	0.005912730997	0	0.00442715227	0.00010158964	0.0012220746	0.0004770325	4.91447e-05
train_2973	H	0.034705691164	0.006771560872	0	0.004221160601	0.00016898635	0.0009614457	0.00029953006	2.85831e-05
train_2974	H	0.03747407542	0.007975216763	0	0.00492130682	0.000286232	0.0012118779	0.000426959808	4.09562e-05
train_2975	H	0.032448285415	0.006427364907	0	0.005329785745	0.000154923379	0.0009382575	0.00031584927	5.28706e-05
train_2976	H	0.03638390131	0.00635215463	0	0.00407384106	0.0001852748	0.0009353181	0.00023861042	2.30494e-05
train_2977	MD	0.043847274178	0.010446303277	0	0.00629546639	9.96275e-05	0.001205425	0.000503359	0.000103811
train_2978	H	0.035414735603	0.005560872857	0	0.004031186156	0.0001267569	0.0011650231	0.0001733798	2.98025e-05
train_2979	MD	0.03698857839	0.00592327755	0	0.00365015408	7.52682e-05	0.0010989552	0.0001358624	5.57728e-05
train_298	DD	0.02659851701	0.006168405471	0	0.00587338605	0.0001727227	0.000648589	0.000566309	9.74619e-05
train_2980	MD	0.050714594867	0.008947237944	0	0.008359181789	0.00017690306	0.0014309287	0.0004652797	0.000165319
train_2981	MD	0.038961364603	0.007606437232	0	0.004371543852	0.00011876597	0.00139922685	0.00021933704	8.29933e-05
train_2982	H	0.03844697091	0.008767989968	0	0.0062024508	0.00018985762	0.0009771821	0.0006216573	7.99076e-05
train_2983	H	0.03828775849	0.008587520216	0	0.006720612404	0.00021847276	0.0009902857	0.0006743516	9.05567e-05
train_2984	MD	0.040586244332	0.009468408705	0	0.00663167483	0.000117161377	0.0010040614	0.0004746178	6.64438e-05
train_2985	MD	0.041899052713	0.009144829838	0	0.00679753094	0.000146079	0.0011016716	0.0004815487	8.04306e-05
train_2986	MD	0.0419005483	0.00850815096	0	0.00654003714	3.37846e-05	0.0010653285	0.00016808159	0.000116596
train_2987	MD	0.040786528507	0.007123348753	0	0.00612606328	9.430949e-05	0.0011726517	0.00027998343	8.83664e-05
train_2988	MD	0.044734087591	0.006960103397	0	0.00577847187	0.000106494914	0.001480736	0.0003275078	7.90586e-05
train_2989	MD	0.0409265341	0.007434039487	0	0.005487686977	0.00012729629	0.0012699919	0.0002930232	7.36042e-05
train_299	DD	0.02568674757	0.0046630624	0	0.0043087338	4.99657e-05	0.000726167	0.0002227388	3.9246e-05
train_2990	MD	0.04749757984	0.007469604038	0	0.00567538209	0.00018977611	0.0013629252	0.0002137995	9.8148e-05
train_2991	MD	0.03448937882	0.005345233759	0	0.00488230664	9.069609e-05	0.0015421514	0.0002158895	7.00909e-05
train_2992	MD	0.036912213103	0.007419558803	0	0.00445078148	0.00012526117	0.001169511	0.000266782351	0.000107331
train_2993	MD	0.04180271438	0.009135794931	0	0.00545409018	6.385906e-05	0.0012374106	0.000327994	4.50092e-05
train_2994	H	0.037887462972	0.00663101362	0	0.004215152753	0.0001681236	0.0010550809	0.00017130063	1.01403e-05
train_2995	H	0.04594107331	0.00795446201	0	0.00623865137	4.26214e-05	0.0013530164	0.0003818596	0.000151628
train_2996	NP	0.032691745013	0.005575650427	0	0.00417190085	8.800969e-05	0.0009775357	0.0003036734	4.03707e-05
train_2997	NP	0.041197365349	0.005850424577	0	0.004132334612	0.00012912766	0.0011870353	0.000116874437	3.03665e-05
train_2998	NP	0.034759964803	0.007069636352	0	0.004849029697	0.00013195656	0.0011651734	0.0004065802	2.78295e-05
train_2999	NP	0.056022834994	0.009719256365	0	0.008114980773	9.363806e-05	0.0014263604	0.0005462256	0.000224461
train_3	H	0.010944204137	0.001930613624	0	0.00144913193	6.16504e-05	0.0002680806	9.634788e-05	1.25121e-05
train_30	MBD	0.003088498919	0.00048452466	0	0.00045169963	1.64196e-05	8.849556e-05	5.43593e-06	2.78367e-06
train_300	DD	0.02965333981	0.00658771204	0	0.00439086175	0	0.0007240057	1.21872e-05	3.39906e-05
train_3000	NP	0.03655729158	0.005711132023	0	0.003854151838	0.0001132974	0.0012048434	0.00020161366	6.71187e-05
train_3001	NP	0.04286719434	0.011391102851	0	0.00922825439	0.00041401354	0.00095373	0.0010137076	8.12462e-05
train_3002	NP	0.035548675901	0.005854680936	0	0.00356746437	7.50254e-05	0.00139312695	0.00024580764	4.29438e-05
train_3003	NP	0.033486986084	0.0056460386031	0	0.004222196337	0.000117453212	0.0011193507	0.0002315083	2.91567e-05
train_3004	NP	0.03438855182	0.006438470395	0	0.004007090329	0.0001298568	0.0012297661	0.0003300025	2.54675e-05
train_3005	NP	0.03924182709	0.009878536506	0	0.00700225329	0.00014180027	0.000877912	0.0007744592	8.96351e-05
train_3006	NP	0.042203243682	0.01077202984	0	0.00965690909	0.0003393738	0.000849695	0.0010232985	4.29307e-05
train_3007	NP	0.03392210075	0.006487321301	0	0.005471477737	0.00022097591	0.0008640426	0.000449761	7.02324e-05
train_3008	NP	0.033622536597	0.006344626403	0	0.004035527541	0.00011986676	0.0010745417	0.00025286775	2.90772e-05
train_3009	NP	0.051791478844	0.016571489966	0	0.01182542671	0.000574549	0.000931079	0.001605875	5.04363e-05
train_301	DD	0.03081208505	0.00760135918	0	0.00633770204	0.0001263581	0.0007245478	0.0006636885	8.53278e-05
train_3010	delete	0.03392115373	0.005328040702	0	0.004376040503	0.00022017535	0.00089748821	0.0002147717	1.59377e-05
train_3011	NP	0.042447543449	0.00690870545	0	0.00368335738	0.0002476282	0.0010463204	0.00024044866	2.41809e-05
train_3012	H	0.03721753612	0.0054653240001	0	0.00408269922	0.000216135	0.0011574891	0.00029880555	7.01584e-06
train_3013	NP	0.036881762878	0.00740876188	0	0.00577061086	0.0002493325	0.001124338	0.000477043	3.46242e-05
train_3014	NP	0.032492639338	0.006763014749	0	0.004823293859	0.00019243833	0.0009561186	0.0005274517	2.45176e-05
train_3015	NP	0.03453236175	0.00585965612	0	0.00456236128	0.00013808087	0.0012087717	0.0002185375	3.77712e-05
train_3016	NP	0.032957866797	0.007787745585	0	0.00594473749	0.00021582041	0.0008661554	0.0006226722	6.64283e-05
train_3017	NP	0.037167619054	0.006480217562	0	0.00579519666	0.0003414498	0.0011716498	0.00031415583	5.76566e-05
train_3018	NP	0.04042268486	0.00682893665	0	0.004787624739	0.0001687008	0.0012003495	0.00020982386	5.42282e-06
train_3019	NP	0.040797843384	0.007732408321	0	0.00659475001	0.00029061344	0.001370014	0.0006691077	5.86399e-05
train_302	DD	0.03162176636	0.0060703867	0	0.00554472057	0.0001369201	0.0008083556	0.0001781807	0.000115262
train_3020	H	0.04001588815	0.00724216397	0	0.00609659363	0.0002581531	0.0011587502	0.00040170536	6.56981e-05
train_3021	MD	0.042451074316	0.010561404094	0	0.00820521552	0.00026743464	0.000879589	0.001037688	7.36007e-05
train_3022	H	0.03532388192	0.006341971614	0	0.004066566766	0.000204200958	0.0010162311	0.000314445	2.12779e-05
train_3023	NP	0.042636154036	0.00704734499	0	0.00398960624	0.0001485029	0.0011934483	0.00025024846	2.25631e-05
train_3024	H	0.045407828816	0.013158214703	0	0.00992205351	0.00017442845	0.000915541	0.001438138	9.84736e-05
train_3025	H	0.03757549586	0.00556001802	0	0.00363608539	0.00018720499	0.0010641307	0.00029700723	0
train_3026	H	0.034860538556	0.00730074826	0	0.0056448888	0.00019044293	0.0008634018	0.0005186318	1.33628e-05
train_3027	MD	0.03535934566	0.00658359763	0	0.00428935091	0.000137036	0.000993021	0.00021351441	8.76779e-06
train_3028	H	0.03953709998	0.00846523006	0	0.004739486896	0.0001150068	0.0012625749	0.00037987707	5.77883e-05
train_3029	NP	0.04629013655	0.00622955014	0	0.00496723838	5.48445e-05	0.00192874976	3.875306e-05	9.50713e-06
train_303	DD	0.03655846599	0.0065897873	0	0.00492423949	7.24749e-05	0.0009074681	6.05632e-05	8.03052e-05
train_3030	NP	0.035489434108	0.011068118093	0	0.008280073886	0.00030179378	0.000701576	0.001097903	3.70294e-05
train_3031	H	0.03264627313	0.007337618144	0	0.00485213884	0.000147572049	0.0009773295	0.0004501581	5.98417e-05
train_3032	H	0.036443787062	0.006428880251	0	0.00405285113	0.000147737305	0.0011402281	0.0002989629	3.08362e-05
train_3033	H	0.03456398358	0.007501973497	0	0.00470520986	0.000137704277	0.0007948436	0.0003743672	4.48433e-05
train_3034	delete	0.026436950625	0.005272475884	0	0.00371583743	0.00016899136	0.0006032984	0.0003813098	1.34846e-05
train_3035	H	0.038504091799	0.010504011693	0	0.008511568125	0.00028166292	0.000797681	0.001203844	7.87007e-05
train_3036	delete	0.04017873323	0.008030229471	0	0.00544124509	0.00014007617	0.001177357	0.000508198	4.69887e-05
train_3037	delete	0.035920413649	0.008006101461	0	0.006171741993	0.000228720766	0.00096397	0.0006464124	6.96561e-05
train_3038	delete	0.03915468136	0.009794903171	0	0.007920088494	0.00025484853	0.000873755	0.0009158117	8.17143e-05
train_3039	NP	0.044683458222	0.01363731457	0	0.01063436688	0.00038184285	0.000767795	0.001354179	6.62333e-05
train_304	DD	0.02694413574	0.00600250044	0	0.00411946997	2.58745e-05	0.0009190738	0.0002351171	5.45425e-05
train_3040	NP	0.04506884772	0.01098805711	0	0.0091363609	0.0002337439	0.00129921	0.000812225	5.83745e-05
train_3041	NP	0.057052557659	0.0171461937364	0	0.012306998435	0.000655709	0.001147975	0.00168179826	0
train_3042	NP	0.041929199716	0.007358683577	0	0.004556515592	0.000132385916	0.0010994323	0.0003828861	1.99343e-05
train_3043	NP	0.037728041658	0.004789535627	0	0.00328529666	4.003275e-05	0.0016182752	0.00014777084	1.96076e-05
train_3044	NP	0.048198452895	0.02002831327	0	0.01339086558	0.0004537423	0.000788487	0.001944315	0
train_3045	NP	0.037225885141	0.006445400943	0	0.00406584895	8.353971e-05	0.0010629761	0.0001992893	2.36665e-05
train_3046	delete	0.040023349679	0.007137022641	0	0.004584007426	0.000163037576	0.0012552981	0.00017278879	2.17924e-05
train_3047	NP	0.034128614626	0.005497776602	0	0.003781798458	0.00011815179	0.0009698531	0.00018676847	1.74496e-05
train_3048	delete	0.036842163453	0.00771897246	0	0.00620643126	0.00017008904	0.0008184672	0.0005134511	4.45806e-05
train_3049	NP	0.036230214346	0.007433847113	0	0.00491955387	0.000188726758	0.0011361428	0.0003652854	5.77624e-05
train_305	DD	0.01971805041	0.00375873649	0	0.00278262889	0.0002072988	0.0006049428	4.335223e-05	0
train_3050	NP	0.03555636658	0.006794382954	0	0.00403488502	0.00023479991	0.0011786517	0.0002128748	2.45127e-05
train_3051	NP	0.0581055083	0.01791252986	0	0.01267764708	0.0006795823	0.001126266	0.0018074946	0
